_fsep_query_state|brief_desc|contact_name|directory_name|directory_type|distance|listing_desc|listing_id|listing_image|listing_name|location_address|location_city|location_state|location_street|location_x|location_y|location_zipcode|media_blog|media_facebook|media_instagram|media_pinterest|media_twitter|media_website|media_youtube|mydesc|term|updatetime
IL||Therese Ortloff|on-farm market|onfarmmarket|1000||700209|default-onfarmmarket-4-3.jpg|Thornpaw Lea Farm|Menge Rd, Marengo, Illinois 60152|Marengo|Illinois|Menge Rd|-88.588697|42.335052|60152||||||thornpawleafarm.com||||Aug 3rd, 2014
IL||Danielle Jeter|on-farm market|onfarmmarket|1000||701366|default-onfarmmarket-4-3.jpg|UR Foods Farm|2844 US Hwy 24, Sheldon, Illinois 60966|Sheldon|Illinois|2844 US Hwy 24|-87.585997|40.776353|60966||@urfoodsfarm||||||||Aug 3rd, 2016
IL||Richard Kanak|on-farm market|onfarmmarket|1000||700817|default-onfarmmarket-4-3.jpg|Four Sisters Organic Farm|719 East State Street, Cherry Valley, Illinois 61016|Cherry Valley|Illinois|719 East State Street|-88.946474|42.234871|61016||https://www.facebook.com/FourSistersOrganicFarm||||||||Aug 6th, 2014
IL||Roger Schuttek|on-farm market|onfarmmarket|1000||701466|default-onfarmmarket-4-3.jpg|Big Muddy Hogs|300 Adams street , Hurst , Illinois 62949|Hurst|Illinois|300 Adams street|-89.141034|37.842598|62949||facebook.com/bigmuddyhogs||||bigmuddyhogs.com||||Dec 28th, 2018
IL||Lorena Isais|on-farm market|onfarmmarket|1000||701633|default-onfarmmarket-4-3.jpg|Rancho Los Nunez|13218 E 2260 S Rd Pembroke Township, IL, Pembroke Township, Illinois 60958|Pembroke Township|Illinois|13218 E 2260 S Rd Pembroke Township, IL|-87.615118|41.093034|60958||https://www.facebook.com/ElRanchoLosNunez/||||13218 E 2260 S Rd Pembroke Township, IL||||Feb 12th, 2022
IL||Damion Navarro|on-farm market|onfarmmarket|1000||701639|default-onfarmmarket-4-3.jpg|Navarro Farm|22155 S.104th Ave., Frankfort, Illinois 60423|Frankfort|Illinois|22155 S.104th Ave.|-87.867562|41.487597|60423||https://www.facebook.com/navarrofarm.org/||||https://www.navarrofarm.org/||||Feb 23rd, 2022
IL||Brenda Larson|on-farm market|onfarmmarket|1000||701206|default-onfarmmarket-4-3.jpg|Larson's Country Market, Inc.|1968 E. U.S. Route 34, Leland, Illinois 60531|Leland|Illinois|1968 E. U.S. Route 34|-88.794440|41.5901247|60531||||||www.larsonscountrymarket.com||||Feb 6th, 2015
IL||Nicoele Arseneau and Bill Belluso|on-farm market|onfarmmarket|1000||701498|default-onfarmmarket-4-3.jpg|3 Winds Farm|10769 N 1500W Rd, Manteno, Illinois 60950|Manteno|Illinois|10769 N 1500W Rd|-87.906847|41.276258|60950||http://facebook.com/3windsfarm/||||www.3windsfarm.com||||Jan 16th, 2020
IL||Alex Needham|on-farm market|onfarmmarket|1000||701198|default-onfarmmarket-4-3.jpg|Radical Root Organic Farm|31330 N IL RT 21, Libertyville, Illinois 60048|Libertyville|Illinois|31330 N IL RT 21|-87.963093|42.317570|60048||||||radicalrootfarm@gmail.com||||Jan 25th, 2015
IL||Phil Crandall|on-farm market|onfarmmarket|1000||700250|default-onfarmmarket-4-3.jpg|Crandall Farms|10905 104th Street, Coal Valley, Illinois 61240|Coal Valley|Illinois|10905 104th Street|-90.467718|41.4102820|61240||www.facebook.com/crandallfarms|||www.twitter.com/crandallfarms|www.crandallfarms.com||||Jul 23rd, 2014
IL||Mike Owney|on-farm market|onfarmmarket|1000||700254|default-onfarmmarket-4-3.jpg|Grace Farm Studios|2719 Franklinville Rd., Woodstock, Illinois 60098|Woodstock|Illinois|2719 Franklinville Rd.|-88.511932|42.2887090|60098||||||http://gracefarmstudios.com||||Jul 26th, 2014
IL|||on-farm market|onfarmmarket|1000||700427|default-onfarmmarket-4-3.jpg|Wishful Acres Farm|4679 N Flansburg Rd, Lena, Illinois 61032|Lena|Illinois|4679 N Flansburg Rd|-89.729949|42.3677057|61032||||||||||Jul 26th, 2014
IL||Dennis Norton|on-farm market|onfarmmarket|1000||700555|default-onfarmmarket-4-3.jpg|Royal Oak Farm Orchard|15908 Hebron Road, Harvard, Illinois 60033|Harvard|Illinois|15908 Hebron Road|-88.507943|42.4795576|60033|http://www.royaloakfarmorchard.blogspot.com/|https://www.facebook.com/royaloakfarmorchard|||https://twitter.com/RoyalOakFarmIL|http://www.royaloakfarmorchard.com/||||Jul 26th, 2014
IL|||on-farm market|onfarmmarket|1000||700739|default-onfarmmarket-4-3.jpg|Curtis Orchard & Pumpkin Patch|3902 S Duncan Rd, Champaign, Illinois 61822|Champaign|Illinois|3902 S Duncan Rd|-88.294979|40.0639050|61822||www.facebook.com/curtisorchard|||www.twitter.com/curtisorchard|www.curtisorchard.com||||Jul 26th, 2014
IL||Andy McNitt|on-farm market|onfarmmarket|1000||700666|default-onfarmmarket-4-3.jpg|McNitt Growers|78 Oak Ridge Lane, Carbondale, Illinois 62903|Carbondale|Illinois|78 Oak Ridge Lane|-89.312474|37.683242|62903||https://www.facebook.com/pages/McNitt-Growers/142603839118969|||https://twitter.com/AndyMcNitt|www.mcnittgrowers.com||||Jul 30th, 2014
IL||Sarah Berkowski|on-farm market|onfarmmarket|1000||701535|default-onfarmmarket-4-3.jpg|Berkowski Family Farm LLC|9432 E Scott Rd, Stillman Valley, Illinois 61084|Stillman Valley|Illinois|9432 E Scott Rd|-89.159240|42.137549|61084||facebook.com/bffpoultry|||twitter.com/bffpoultry|www.bffpoultry.com||||Jul 6th, 2020
IL||Lisa Hilton|on-farm market|onfarmmarket|1000||701525|default-onfarmmarket-4-3.jpg|Hilton Farms Rooted|2620 s spielman rd, Pecatonica, Illinois 61063|Pecatonica|Illinois|2620 s spielman rd|-89.357212|42.309059|61063||Www.facebook.com/HiltonFarms5||||https://hiltonrooted.com/||||Jun 10th, 2020
IL||Jan Thornton|on-farm market|onfarmmarket|1000||701164|default-onfarmmarket-4-3.jpg|Sunrise Market Farm, Inc.|2820 Yale Bridge Road, South Beloit, Illinois 61080|South Beloit|Illinois|2820 Yale Bridge Road|-89.095039|42.4763920|61080||https://www.facebook.com/pages/Sunrise-Market-Farm/240248702703552||||http://sunrisemarketfarm.com/index.html||||Mar 19th, 2015
IL||Bruce Tammen|on-farm market|onfarmmarket|1000||700531|default-onfarmmarket-4-3.jpg|Tammen Treeberry Farm|37131 Essex Road, Wilmington, Illinois 60481|Wilmington|Illinois|37131 Essex Road|-88.199733|41.207105|60481||www.facebook.com/tammentreeberryfarm||||www.tammentreeberryfarm.net||||Mar 23rd, 2015
IL||Esther hong|on-farm market|onfarmmarket|1000||700749|default-onfarmmarket-4-3.jpg|All Seasons Orchard|14510 Il Route 176, Woodstock, Illinois 60098|Woodstock|Illinois|14510 Il Route 176|-88.478504|42.255422|60098||||||www.allseasonsorchard.com||||Mar 23rd, 2015
IL||Voss Pecans|on-farm market|onfarmmarket|1000||700860|default-onfarmmarket-4-3.jpg|Voss Pecans|10101 Slant Road, Carlyle, Illinois 62231|Carlyle|Illinois|10101 Slant Road|-89.418563|38.564629|62231||||||www.vosspecans||||Mar 23rd, 2015
IL||Molly Gorman|on-farm market|onfarmmarket|1000||701227|default-onfarmmarket-4-3.jpg|Gorman Farm Fresh Produce|6607 West Bruns Road, Monee, Illinois 60449|Monee|Illinois|6607 West Bruns Road|-87.771681|41.412203|60449||Gorman Farm Fresh Produce||||www.gormanfarmfreshproduce.com||||Mar 23rd, 2015
IL||Barbara Didier|on-farm market|onfarmmarket|1000||700493|default-onfarmmarket-4-3.jpg|Didier Farms|16678 West Aptakisic Road, Prairie View-Lincolnshire, Illinois 60069|Prairie View-Lincolnshire|Illinois|16678 West Aptakisic Road|-87.961392|42.182538|60069||https://www.facebook.com/pages/Didier-Farms/120890817921408||||www.didierfarms.com||||Mar 24th, 2015
IL||Stephen L. Miller|on-farm market|onfarmmarket|1000||700716|default-onfarmmarket-4-3.jpg|Liberty Apple Orchard|8308 Kuhn Station Road, Edwardsville, Illinois 62025|Edwardsville|Illinois|8308 Kuhn Station Road|-89.878831|38.781031|62025||libertyappleorchard||||www.libertyappleorchard.com||||Mar 25th, 2015
IL||Lucia Flores|on-farm market|onfarmmarket|1000||701400|default-onfarmmarket-4-3.jpg|PCC Austin Farm|330 N. Lotus, Chicago, Illinois 60644|Chicago|Illinois|330 N. Lotus|-87.762193|41.8867310|60644||||||http://www.pccwellness.org/produce-market||||Mar 28th, 2017
IL||Keith Roth|on-farm market|onfarmmarket|1000||701319|default-onfarmmarket-4-3.jpg|Madoli Farms|2109 S. Country Club Rd, Woodstock, Illinois 60098|Woodstock|Illinois|2109 S. Country Club Rd|-88.374208|42.2981305|60098||https://www.facebook.com/Madoli-Farms-1627836294122004/||||http://www.madolifarms.com/||||Mar 5th, 2016
IL||Growing Home|on-farm market|onfarmmarket|1000||701453|default-onfarmmarket-4-3.jpg|Growing Home Inc|5814 S Wood St, Chicago, Illinois 60636|Chicago|Illinois|5814 S Wood St|-87.669498|41.7880123|60636||https://www.facebook.com/growinghomeinc|||https://twitter.com/growinghome|http://growinghomeinc.org/||||May 31st, 2018
IL||Robert Boyce|on-farm market|onfarmmarket|1000||701335|default-onfarmmarket-4-3.jpg|Natural Environments Greenhouses and Nursery|23520 Old McHenry Road, Lake Zurich, Illinois 60047|Lake Zurich|Illinois|23520 Old McHenry Road|-88.027481|42.204813|60047||https://www.facebook.com/naturalenvironments/||||www.robertcboyce.com||||May 4th, 2016
IL||Michael Howard|on-farm market|onfarmmarket|1000||701452|default-onfarmmarket-4-3.jpg|Eden Place Farms|4911 S Shields Ave, Chicago, Illinois 60609|Chicago|Illinois|4911 S Shields Ave|-87.634211|41.804878|60609||||||www.edenplacefarms.org||||May 5th, 2018
IL||Sherry Chase|on-farm market|onfarmmarket|1000||701432|default-onfarmmarket-4-3.jpg|Mills Apple Farm|11477 Pocahontas Road, Marine, Illinois 62061|Marine|Illinois|11477 Pocahontas Road|-89.732850|38.816176|62061||https://www.facebook.com/millsapplefarm||||www.millsapplefarm.com||||Nov 10th, 2017
IL||Jay Book|on-farm market|onfarmmarket|1000||701463|default-onfarmmarket-4-3.jpg|Northland Farms|31095 Penrose Rd., Sterling, Illinois 61081|Sterling|Illinois|31095 Penrose Rd.|-89.645912|41.887211|61081||https://www.facebook.com/Northland-Farms-285324654864419/|||https://twitter.com/NorthlandFarms|https://www.northlandfarms.net/||||Nov 21st, 2018
IL||Joseph Wieseman|on-farm market|onfarmmarket|1000||701465|default-onfarmmarket-4-3.jpg|J N' J Cattle Co.|8354 DUSTMAN RD, WORDEN, Illinois 62097|WORDEN|Illinois|8354 DUSTMAN RD|-89.881669|38.960479|62097||www.facebook.com/jnjcattle||||||||Nov 23rd, 2018
IL||Stacy McCaskill|on-farm market|onfarmmarket|1000||701623|default-onfarmmarket-4-3.jpg|Hempstock Pharms|14023 West South Street Rd., Woodstock , Illinois 60098|Woodstock|Illinois|14023 West South Street Rd.|-88.471650|42.302592|60098||||||www.hempstockpharms.com||||Nov 28th, 2021
IL||Rita Glazik|on-farm market|onfarmmarket|1000||701115|default-onfarmmarket-4-3.jpg|Cow Creek Farm|2112 E 100 N Rd, Paxton, Illinois 60957|Paxton|Illinois|2112 E 100 N Rd|-88.057094|40.414803|60957||https://www.facebook.com/cowcreekorganics||||http://www.cowcreekorganicfarm.com/||||Oct 1st, 2014
IL||Vonda Miller|on-farm market|onfarmmarket|1000||700441|default-onfarmmarket-4-3.jpg|Hazel Creek Vineyard|23060 Hazel Road, Sterling, Illinois 61081|Sterling|Illinois|23060 Hazel Road|-89.815149|41.816303|61081||Hazel Creek Vineyard||||||||Oct 21st, 2014
IL||F. W. Lutz|on-farm market|onfarmmarket|1000||701051|default-onfarmmarket-4-3.jpg|Fox River Farm, LLC|6091 Pope Road, Sandoval, Illinois 62882|Sandoval|Illinois|6091 Pope Road|-89.123443|38.6931883|62882||facebook.com/foxriverfarm|||https://www.twitter.com/foxriverfarm|www.foxriverfarm.net||||Sep 10th, 2014
IL||Eric Marshall|on-farm market|onfarmmarket|1000||701106|default-onfarmmarket-4-3.jpg|Homestead Harvests LLC|14861 Enterprise Road, Heyworth, Illinois 61745|Heyworth|Illinois|14861 Enterprise Road|-88.901989|40.265904|61745||https://www.facebook.com/HomesteadHarvests||||||||Sep 29th, 2014
IL|||on-farm market|onfarmmarket|1000||700443|default-onfarmmarket-4-3.jpg|Bronkberry Farms|18061 S. Bronk Road, Plainfield, Illinois 60586|Plainfield|Illinois|18061 S. Bronk Road|-88.189393|41.554524|60586||Bronkberry Farms||||www.bronkberryfarms.com||||Sep 3rd, 2014
IL||Betty Sirles|on-farm market|onfarmmarket|1000||700726|default-onfarmmarket-4-3.jpg|Rendleman Orchards Farm Market|9680 State Route 127 North P. O. Box 159, Alto Pass, Illinois 62905|Alto Pass|Illinois|9680 State Route 127 North P. O. Box 159|-89.321599|37.5963693|62905||RendlemanOrchards||||www.rendlemanorchards.com||||Sep 5th, 2014
KS||Teresa Penning|on-farm market|onfarmmarket|1000||701247|default-onfarmmarket-4-3.jpg|4K Ranch|1692 18th Road, Washington, Kansas 66968|Washington|Kansas|1692 18th Road|-97.068195|39.828054|66968||||||||||Apr 21st, 2015
KS||Kent Reinhardt|on-farm market|onfarmmarket|1000||701609|default-onfarmmarket-4-3.jpg|Brannan & Reinhardt Polled Herefords|418 W DIEL ST, Otis, Kansas 67565|Otis|Kansas|418 W DIEL ST|-99.195495|38.532400|67565||||||http://www.kansaspolledherefords.org/bandr/||||Aug 18th, 2021
KS||Jeff Hamons|on-farm market|onfarmmarket|1000||700898|default-onfarmmarket-4-3.jpg|Synergistic Acres Pasture Raised Meats|21733 Iliff Rd, Parker , Kansas 66072|Parker|Kansas|21733 Iliff Rd|-94.917233|38.341665|66072|http://www.synergisticacres.com/blog/|www.facebook.com/synergisticacres||||www.synergisticares.com||||Aug 23rd, 2014
KS||Mark Angermayer|on-farm market|onfarmmarket|1000||700918|default-onfarmmarket-4-3.jpg|Tubby Fruits Orchard|6800 W 201st Terr, Bucyrus, Kansas 66013|Bucyrus|Kansas|6800 W 201st Terr|-94.664151|38.7631410|66013||||||www.tubbyfruits.com||||Aug 24th, 2014
KS||lenny meier jr|on-farm market|onfarmmarket|1000||700990|default-onfarmmarket-4-3.jpg|Meier's Market|2300 lower silver lake rd., topeka, Kansas 66618|topeka|Kansas|2300 lower silver lake rd.|-95.692525|39.076619|66618||||||||||Aug 29th, 2014
KS||Sonja Wood|on-farm market|onfarmmarket|1000||701444|default-onfarmmarket-4-3.jpg|WVFarm, LLC|774 Stafford Road, Pomona, Kansas 66076|Pomona|Kansas|774 Stafford Road|-95.439204|38.709147|66076||Woodlandvalleyfarm-Kansas|||Twitter.com/wvfarm|Woodlandvalleyfarm.info||||Feb 28th, 2018
KS||Billy Fanska|on-farm market|onfarmmarket|1000||701441|default-onfarmmarket-4-3.jpg|Fanska Farms|3873 NE 4th, El Dorado, Kansas 67042|El Dorado|Kansas|3873 NE 4th|-96.769746|37.8297640|67042||https://www.facebook.com/FanskaFarms/||||www.FanskaFarms.com||||Jan 28th, 2018
KS||Betty Augustine|on-farm market|onfarmmarket|1000||700318|default-onfarmmarket-4-3.jpg|Kalaya Emu Estates|8 Bentgrass Dr., Hesston, Kansas 67062|Hesston|Kansas|8 Bentgrass Dr.|-97.410670|38.1314260|67062||||||www.KalayaEmuEstate.com||||Jul 26th, 2014
KS||Lynn Kaufman|on-farm market|onfarmmarket|1000||700274|default-onfarmmarket-4-3.jpg|Underhill Farms|187 21st Ave, Moundridge, Kansas 67107|Moundridge|Kansas|187 21st Ave|-97.538240|38.2014760|67107||||||||||Jul 27th, 2014
KS||Steve Finley|on-farm market|onfarmmarket|1000||700080|default-onfarmmarket-4-3.jpg|Boondocker Farms|4772 SW 60th Street, El Dorado, Kansas 67042|El Dorado|Kansas|4772 SW 60th Street|-96.932121|37.738005|67042||https://www.facebook.com/pages/Boondocker-Farms/213960995309803||||www.boondockerfarms.com||||Jul 28th, 2014
KS||Christy O\'Neal|on-farm market|onfarmmarket|1000||700161|default-onfarmmarket-4-3.jpg|Christy's Farm|3230 McDowell Creek Road, Manhattan, Kansas 66502|Manhattan|Kansas|3230 McDowell Creek Road|-96.582717|39.123231|66502|http://christysfarm.org/christysfarmblog/|https://www.facebook.com/Christy\'sFarm||||http://www.christysfarm.org/||||Jul 28th, 2014
KS||Pantaleon Florez III|on-farm market|onfarmmarket|1000||701604|default-onfarmmarket-4-3.jpg|Maseualkualli Farms|916 Pennsylvania St, Lawrence , Kansas 66044|Lawrence|Kansas|916 Pennsylvania St|-95.229148|39.000706|66044||||||www.masefarm.org||||Jul 2nd, 2021
KS||Darrell Parks|on-farm market|onfarmmarket|1000||701003|default-onfarmmarket-4-3.jpg|Parks Farm|1001 East 26th Ave., Manhattan, Kansas 66502|Manhattan|Kansas|1001 East 26th Ave.|-96.492305|39.153204|66502||||||||||Mar 24th, 2015
KS||Suzanne Frisse|on-farm market|onfarmmarket|1000||701173|default-onfarmmarket-4-3.jpg|Meadowlark Acres|5830 West 167th Street, Stilwell, Kansas 66085|Stilwell|Kansas|5830 West 167th Street|-94.653190|38.826238|66085||https://www.facebook.com/pages/Meadowlark-Acres/298419166130?ref=hl||||www.meadowlarkacres.com||||Nov 21st, 2014
KS||Billy Y. Smart|on-farm market|onfarmmarket|1000||701135|default-onfarmmarket-4-3.jpg|B Smart Apiaries|3762 51st Rd., Udall, Kansas 67146|Udall|Kansas|3762 51st Rd.|-97.060063|37.437208|67146||||||||||Oct 12th, 2014
KS||Tom Brown|on-farm market|onfarmmarket|1000||700101|default-onfarmmarket-4-3.jpg|Meadowlark Farm, LLC|11249 SW 160th St, Rose Hill, Kansas 67133|Rose Hill|Kansas|11249 SW 160th St|-97.044939|37.591739|67133||https://www.facebook.com/meadowlarkfarm||||www.themeadowlarkfarm.com||||Sep 16th, 2014
KS||Rick Newson|on-farm market|onfarmmarket|1000||701078|default-onfarmmarket-4-3.jpg|Camp Creek Farms|29050 W 127th Street, Olathe , Kansas 66061|Olathe|Kansas|29050 W 127th Street|-94.922090|38.9001530|66061||www.facebook.com/campcreekfarms||||||||Sep 16th, 2014
KS||Sheri Noffke|on-farm market|onfarmmarket|1000||701094|default-onfarmmarket-4-3.jpg|Skyview Farm and Creamery|22722 E 800 Rd, Pleasanton, Kansas 66075|Pleasanton|Kansas|22722 E 800 Rd|-94.681721|38.140017|66075||Skyview Farm||||skyviewfarm.net||||Sep 24th, 2014
KY||Linda Stone|on-farm market|onfarmmarket|1000||700975|default-onfarmmarket-4-3.jpg|Brook-Lin Jerseys|445 Eagle Creek Trail, Sadieville , Kentucky 40370|Sadieville|Kentucky|445 Eagle Creek Trail|-84.603351|38.430411|40370|www.brook-linjerseys.blogspot.com|||||||||Aug 28th, 2014
KY||Jenny Owens|on-farm market|onfarmmarket|1000||700291|default-onfarmmarket-4-3.jpg|Brookview Beef|7700 Colby Road, Winchester, Kentucky 40391|Winchester|Kentucky|7700 Colby Road|-84.315719|38.002120|40391||https://www.facebook.com/kygrassfedbeef||||www.brookviewbeef.com||||Aug 3rd, 2014
KY||Coffey Farms|on-farm market|onfarmmarket|1000||700800|default-onfarmmarket-4-3.jpg|Coffey Farms|1175 Highway 1619, Monticello, Kentucky 42633|Monticello|Kentucky|1175 Highway 1619|-84.719738|36.9259869|42633||www.facebook.com/coffeyfarms||||||||Aug 4th, 2014
KY||Jim Farber|on-farm market|onfarmmarket|1000||701388|default-onfarmmarket-4-3.jpg|Second Season Produce|2806 KY1547, Liberty, Kentucky 42539|Liberty|Kentucky|2806 KY1547|-84.980021|37.307649|42539||||||||||Feb 4th, 2017
KY||Madison Pierce|on-farm market|onfarmmarket|1000||701632|default-onfarmmarket-4-3.jpg|Pierce Family Farms|132 Pinetop Road, Russell Springs, Kentucky 42642|Russell Springs|Kentucky|132 Pinetop Road|-84.913999|37.103273|42642||https://www.facebook.com/Pierce-Family-Farms-104038342196714/||||||||Feb 8th, 2022
KY||Geo Forton|on-farm market|onfarmmarket|1000||701574|default-onfarmmarket-4-3.jpg|Echo Valley Farms LLC|, Yosemite , Kentucky 42566|Yosemite|Kentucky||-84.785455|37.259988|42566||Echovalleyfarms.ky||||Www.evfky.com||||Jan 12th, 2021
KY||Deborah Messenger|on-farm market|onfarmmarket|1000||701414|default-onfarmmarket-4-3.jpg|Halcomb's Knob LLC|430 Wallacetown Road, Paint Lick, Kentucky 40461|Paint Lick|Kentucky|430 Wallacetown Road|-84.387953|37.5475873|40461||https://www.facebook.com/HalcombsKnob/||||http://www.halcombsknob.com||||Jun 20th, 2017
KY||Glen Abney|on-farm market|onfarmmarket|1000||701339|default-onfarmmarket-4-3.jpg|Cow-U-Met Farm|670 Townsend Valley RD, paris, Kentucky 40361|paris|Kentucky|670 Townsend Valley RD|-84.326002|38.285907|40361||||||||||May 25th, 2016
KY||Gilbert Ruegemer|on-farm market|onfarmmarket|1000||701598|default-onfarmmarket-4-3.jpg|Triple R Pastures|15317 LEBANON CRITTENDEN RD, VERONA, Kentucky 41092|VERONA|Kentucky|15317 LEBANON CRITTENDEN RD|-84.654261|38.811783|41092|https://triplerpastures.com/blog|||||Triplerpastures.com||||May 5th, 2021
KY||Erik Holbrook|on-farm market|onfarmmarket|1000||701617|default-onfarmmarket-4-3.jpg|Roaring Shoals Farm|12205 HWY 30 East, Jackson, Kentucky 41339|Jackson|Kentucky|12205 HWY 30 East|-83.252581|37.581595|41339||https://www.facebook.com/rsfbeef||||https://www.roaringshoals.farm/||||Oct 1st, 2021
KY||Lynn Rushing|on-farm market|onfarmmarket|1000||701620|default-onfarmmarket-4-3.jpg|Bizzell Bluff Farm|774 Bizzell Bluff Road , Burna , Kentucky 42028|Burna|Kentucky|774 Bizzell Bluff Road|-88.357927|37.244895|42028||Bizzell Bluff Farm||||||||Oct 20th, 2021
KY||Mary Benton|on-farm market|onfarmmarket|1000||700172|default-onfarmmarket-4-3.jpg|Benton Family Farm|11896 Old lexington Pike, Walton, Kentucky 41094|Walton|Kentucky|11896 Old lexington Pike|-84.602742|38.896500|41094||https://www.facebook.com/bentonfamilyfarm|||https://www.twitter.com/bentonfarms|Bentonfamilyfarm@aol.com||||Sep 16th, 2014
KY||Kristopher Kelley|on-farm market|onfarmmarket|1000||700298|default-onfarmmarket-4-3.jpg|Woodland Farm|4716 , Goshen, Kentucky 40026|Goshen|Kentucky|4716|-85.469026|38.460039|40026||||||woodlandfarm.com||||Sep 16th, 2014
KY||Ellen Cole|on-farm market|onfarmmarket|1000||701098|default-onfarmmarket-4-3.jpg|High Spruce Farm|1897 Rankin Mill Rd, Falmouth , Kentucky 41040|Falmouth|Kentucky|1897 Rankin Mill Rd|-84.325867|38.568334|41040||||||||||Sep 25th, 2014
KY||Toby & Debby Dulworth|on-farm market|onfarmmarket|1000||701555|default-onfarmmarket-4-3.jpg|Dogwood Farm Natural Beef|2492 S. Kirkman, La Center, Kentucky 42056|La Center|Kentucky|2492 S. Kirkman|-88.975230|37.143082|42056||https://www.facebook.com/dogwoodfarmky||||https://dogwoodherefords.com/grassfed-beef||||Sep 6th, 2020
ME||Georgianna E. MacNeil|on-farm market|onfarmmarket|1000||701242|default-onfarmmarket-4-3.jpg|Fleur de Lis Farm|538 Whittier Road, Farmington, Maine 04938|Farmington|Maine|538 Whittier Road|-70.114737|44.634314|04938||||||www.cotswoldsofmaine.com||||Apr 10th, 2015
ME||Allison Lakin|on-farm market|onfarmmarket|1000||701516|default-onfarmmarket-4-3.jpg|East Forty Farm and Dairy|2361 Friendship Road, Waldoboro, Maine 04572|Waldoboro|Maine|2361 Friendship Road|-69.332312|44.047112|04572||www.facebook.com/eastfortyfarm||||www.eastfortyfarm.com||||Apr 19th, 2020
ME||barbara scully|on-farm market|onfarmmarket|1000||701519|default-onfarmmarket-4-3.jpg|Barbara Scully's Oyster & Lobster Market|707 RIVER RD, EDGECOMB, Maine 04556|EDGECOMB|Maine|707 RIVER RD|-69.575254|43.978885|04556||https://www.facebook.com/scullymarket/||||https://www.scullyseaproducts.com/visit-us||||Apr 23rd, 2020
ME||Darrel Bostow|on-farm market|onfarmmarket|1000||700228|default-onfarmmarket-4-3.jpg|Smith Ridge Farm|387 Smith Ridge Farm, Dennysville, Maine 04628|Dennysville|Maine|387 Smith Ridge Farm|-67.231575|44.921117|04628||||||smithridgefarm.com||||Apr 4th, 2015
ME||Gloria Varney|on-farm market|onfarmmarket|1000||701447|default-onfarmmarket-4-3.jpg|Nezinscot Farm Store|284 Turner Center Road, Turner, Maine 04282|Turner|Maine|284 Turner Center Road|-70.239038|44.267812|04282|www.nezinscotfarm.com/blog/|https://www.facebook.com/NezinscotFarm/|||https://twitter.com/|www.nezinscotfarm.com||||Apr 4th, 2018
ME||Marilyn Stanley|on-farm market|onfarmmarket|1000||700163|default-onfarmmarket-4-3.jpg|Chick Farm|19 Waldo Way, Wells, Maine 04090|Wells|Maine|19 Waldo Way|-70.626626|43.3778844|04090||https://www.facebook.com/ChickFamilyFarm||||http://www.chickfarm.com||||Aug 10th, 2014
ME||Robin & Corry Fowler Pratt|on-farm market|onfarmmarket|1000||700259|default-onfarmmarket-4-3.jpg|Northern Solstice Alpaca Farm|141 Crosby Brook Rd, Unity, Maine 4988|Unity|Maine|141 Crosby Brook Rd|-69.295265|44.593633|4988||https://www.facebook.com/pages/Northern-Solstice-Alpaca-Farm/171755526185731?ref=br_tf||||www.northernsolsticealpaca.com||||Aug 13th, 2014
ME||jane shain|on-farm market|onfarmmarket|1000||700678|default-onfarmmarket-4-3.jpg|The Maine Accent Field Grown Perennial and Cut Flower Farm|60 Shady Lane, Hallowell, Maine 4347|Hallowell|Maine|60 Shady Lane|-69.825454|44.287386|4347||https://www.facebook.com/pages/The-Maine-Accent/107071032654298||||www.themaineaccent.com||||Aug 13th, 2014
ME||Cindy Green|on-farm market|onfarmmarket|1000||700859|default-onfarmmarket-4-3.jpg|Green Anchor Farm|2000 US Hwy 1, Cary Plantation, Maine 04471|Cary Plantation|Maine|2000 US Hwy 1|-67.850248|46.070086|04471||https://www.facebook.com/GreenAnchorFarm||||||||Aug 21st, 2014
ME||Gary Lewis|on-farm market|onfarmmarket|1000||700894|default-onfarmmarket-4-3.jpg|Murramarang Farm|37 Quaker Ridge Road, Casco, Maine 04015|Casco|Maine|37 Quaker Ridge Road|-70.529045|43.977657|04015|www.almostafarmer.com|https://www.facebook.com/pages/Almost-a-Farmer/511766258923231?ref=bookmarks|||https://www.twitter.com/almostafarmer2|www.almostafarmer.com||||Aug 23rd, 2014
ME||Heide Purinton-Brown|on-farm market|onfarmmarket|1000||700016|default-onfarmmarket-4-3.jpg|Toddy Pond Farm|174 Carver Rd, Monroe, Maine 4951|Monroe|Maine|174 Carver Rd|-69.052304|44.55061|4951||https://www.facebook.com/ToddyPondFarm||||||||Aug 26th, 2014
ME||Caitlin Jordan|on-farm market|onfarmmarket|1000||700794|default-onfarmmarket-4-3.jpg|Alewive's Brook Farm|83 Old Ocean House Rd, Cape Elizabeth, Maine 4107|Cape Elizabeth|Maine|83 Old Ocean House Rd|-70.218065|43.584075|4107||||||www.alewivesbrookfarm.com||||Aug 28th, 2014
ME||Jo Ann Myers|on-farm market|onfarmmarket|1000||700421|default-onfarmmarket-4-3.jpg|Beau Chemin Preservation Farm|1749 FinntownRoad, Waldoboro, Maine 04572|Waldoboro|Maine|1749 FinntownRoad|-69.294017|44.073350|04572||||||www.beaucheminpreservationfarm.com||||Aug 2nd, 2014
