_fsep_query_state|brief_desc|contact_name|directory_name|directory_type|distance|listing_desc|listing_id|listing_image|listing_name|location_address|location_city|location_state|location_street|location_x|location_y|location_zipcode|media_blog|media_facebook|media_instagram|media_pinterest|media_twitter|media_website|media_youtube|mydesc|term|updatetime
CA|||farmers market|farmersmarket|1000||308900|default-farmersmarket-4-3.jpg|Rossmoor Farmers' Market|Tice Creek Dr. at Golden Rain Rd., Walnut Creek, CA, 94595|Walnut Creek|California|Tice Creek Dr. at Golden Rain Rd.|-122.07549998633354|37.871059983908694|94595||||||http://cafarmersmkts.com/markets/category/rossmoor||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308901|default-farmersmarket-4-3.jpg|"Salinas """"alisal"""" Certified Farmers' Market"|632 E. Alisal St. Salinas, CA 93905|SALINAS|California|632 E ALISAL ST|-121.63382703984958|36.67356930282426|93905||||||||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308902|default-farmersmarket-4-3.jpg|San Anselmo Farmers' Market|220 Greenfield Ave., Elan Fitness Center Parking Lot, San Anselmo, CA, 94960|San Anselmo|California|220 Greenfield Ave.|-122.55343330501742|37.97595507290038|94960||||||http://www.marincommunityfarmersmarkets.org/||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308903|default-farmersmarket-4-3.jpg|San Carlos Hot Harvest Nights - Farmers' Market|700 block of Laurel Street San Carlos, CA 94070|SAN CARLOS|California|700 LAUREL ST, SAN RLOS|-122.2595400076239|37.505107900392865|94070||||||http://sancarloschamber.org||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308904|default-farmersmarket-4-3.jpg|San Clemente Certified Farmers' Market|Avenida Del Mar at S. Calle Seville, San Clemente, CA, 92672|San Clemente|California|Avenida Del Mar at S. Calle Seville|-117.61727117569231|33.424270073453506|92672||https://www.facebook.com/sanclementefarmersmarket||||http://www.sanclementecertifiedfarmersmarket.com||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308905|default-farmersmarket-4-3.jpg|San Dimas Farmers Market|245 E Bonita Ave San Dimas, CA 91773|SAN DIMAS|California|245 E BONITA AVE|-117.80388277974139|34.10666980490016|91773||||||http://www.sandimasfarmersmarket.com||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308906|default-farmersmarket-4-3.jpg|San Francisco Farmers' Market at Crocker...|Post St. and Montgomery St., San Francisco, CA, 94107|San Francisco|California|Post St. and Montgomery St.|-122.40201995819902|37.78912000720814|94107||https://www.facebook.com/SFfarmersmkt||||http://cafarmersmkts.com/markets/category/crocker-galleria||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308907|default-farmersmarket-4-3.jpg|San Jacinto Valley Certified Farmers' Market|2575 S. San Jacinto Ave., The Farmers' Corner, San Jacinto, CA, 92583|San Jacinto|California|2575 S. San Jacinto Ave.|-116.95869133430193|33.7594157936439|92583||https://www.facebook.com/SanJacintoValleyCertifiedFarmersMarket||||http://bclocalproduce.com/||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308908|default-farmersmarket-4-3.jpg|San Leandro Downtown Farmers' Market|1 Parrott St., between E. 14th St. and Washington Ave. , San Leandro , CA, 94577|San Leandro|California|1 Parrott St., between E. 14th St. and Washington Ave.|-122.15657000530352|37.725369996729015|94577||https://www.facebook.com/SanLeandroFarmersMarket||||http://www.pcfma.com/downtownsanleandro||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308909|default-farmersmarket-4-3.jpg|San Leandro Farmers' Market at Bayfair...|15555 E. 14th St., San Leandro , CA, 94578|San Leandro|California|15555 E. 14th St.|-122.12572703236981|37.70059101642137|94578||https://www.facebook.com/BayfairFarmersMkt||||http://cafarmersmkts.com/markets/category/bayfair||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308910|default-farmersmarket-4-3.jpg|San Luis Obispo County Farmers' Market|323 Madonna Rd., World Market/Embassy Suites parking lot, San Luis Obispo, CA, 93405|San Luis Obispo|California|323 Madonna Rd.|-120.67881494265173|35.26224459202628|#VALUE!||www.facebook.com/SLOCountyFarmersMarke||||www.slocountyfarmers.org||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308911|default-farmersmarket-4-3.jpg|San Mateo Farmers' Market|1700 W. Hillsdale Blvd., San Mateo, CA, 94402|San Mateo|California|1700 W. Hillsdale Blvd.|-122.33401406781144|37.53161637355823|94402||https://www.facebook.com/CollegeofSanMateoFarmersMarket||||http://www.pcfma.com/sanmateo||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308912|default-farmersmarket-4-3.jpg|San Rafael - Marin Farmers' Market|10 Ave. of the Flags, Marin Veterans Memorial Auditoriums parking lot, San Rafael, CA, 94903|San Rafael|California|10 Ave. of the Flags|-122.5350816324271|38.00139763524283|94903||https://www.facebook.com/MarinFarmersMarkets||||http://www.agriculturalinstitute.org/thursday-san-rafael/||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308913|default-farmersmarket-4-3.jpg|San Rafael Downtown Farmers' Market|4th St. and B St., San Rafael, CA, 94901|San Rafael|California|4th St. and B St.|-122.52953996999634|37.97328999171653|94901||https://www.facebook.com/sanrafaeldowntownmarket||||http://www.sanrafaelmarket.org||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308914|default-farmersmarket-4-3.jpg|Sanger Farmers' Market & Street Faire|7th St. and N St., Sanger, CA, 93657|Sanger|California|7th St. and N St.|-119.55730000490198|36.70636000423988|93657||||||||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308915|default-farmersmarket-4-3.jpg|Santa Barbara Certified Farmers' Market|Copenhagen Dr. and 1st St., Solvang, CA, 93463|Solvang|California|Copenhagen Dr. and 1st St.|-120.13981997973278|34.59498998457333|93463||https://www.facebook.com/SBFarmersMarket||||http://solvangthirdwednesday.com/farmers-market/||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308916|default-farmersmarket-4-3.jpg|Santa Clarita Farmers' Market|26455 Rockwell Canyon Rd., Parking Lot 5, College of the Canyons, Valencia, CA, 91355|Valencia|California|26455 Rockwell Canyon Rd.|-118.56990502149327|34.4040200134758|91355||https://www.facebook.com/vccfm||||http://vccfarmersmarkets.com/santa-clarita/||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308917|default-farmersmarket-4-3.jpg|Santa Cruz Westside Farmers' Market|Western Dr. & Mission St., P.O. Box 8189, Santa Cruz, CA, 95060|Santa Cruz|California|Western Dr. & Mission St.|-122.0566800153147|36.959800006337375|95060||||||http://www.santacruzfarmersmarket.org/markets/westside/||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308918|default-farmersmarket-4-3.jpg|Santa Maria Town Center Farmers Market|371 Town Center East Santa Maria, CA 93454|SANTA MARIA|California|371 TOWN CENTER E|-120.43353828118829|34.95296487963639|93454||http://www.facebook.com/SMTCFM||||http://www.towncenterfarmersmarket.org||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308919|default-farmersmarket-4-3.jpg|Santa Monica Farmers' Market|Arizona Ave. and 4th St., between 4th St. and Ocean Ave., Santa Monica, CA, 90401|Santa Monica|California|Arizona Ave. and 4th St., between 4th St. and Ocean Ave.|-118.49676998262143|34.01777998731369|90401||https://www.facebook.com/SantaMonicaFarmersMarkets||||http://www.smgov.net/portals/farmersmarket/||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308920|default-farmersmarket-4-3.jpg|Santa Monica Sunday Main Street Farmers' Market|2640 Main Street Santa Monica, CA 90405|SANTA MONICA|California|2640 MAIN ST, SANTA MONI|-118.4833062157749|34.001749678927936|90405||http://www.facebook.com/santamonicafarmersmarkets||||http://farmersmarket.smgov.net||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308921|default-farmersmarket-4-3.jpg|Santa Teresa Farmers' Market|Santa Teresa Blvd. and Camino Verde, San Jose, CA, 95119|San Jose|California|Santa Teresa Blvd. and Camino Verde|-121.78919932419991|37.23431359553165|95119||https://www.facebook.com/SantaTeresaFarmersMarket||||http://www.pcfma.com/santateresa||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308922|default-farmersmarket-4-3.jpg|Santee Certified Farmers' Market|Corner of Mast and Carlton Hills Blvd., Pathway Center, Santee, CA, 92071|Santee|California|Corner of Mast and Carlton Hills Blvd|-116.97166197168316|32.85518998413123|92071||https://www.facebook.com/Santee-Certified-Farmers-Market-272268856255||||http://santeefarmersmarket.com/||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308923|default-farmersmarket-4-3.jpg|Saratoga Farmers' Market|14000 Fruitvale Ave., Parking Lot 3, Saratoga, CA, 95070|Saratoga|California|14000 Fruitvale Ave.|-122.0138717083825|37.266704943970204|95070||https://www.facebook.com/SARfarmersMkt||||http://www.cafarmersmkts.com/saratoga-farmers-market||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308924|default-farmersmarket-4-3.jpg|Saratoga Village Farmers' Market|Hwy. 9, Big Basin Way at Saratoga Ave. , Blarney Plaza, Saratoga, CA, 95070|Saratoga|California|Hwy. 9, Big Basin Way at Saratoga Ave.|-122.03193001543727|37.25928000046838|95070||||||http://www.saratogachamber.org/marketplace.php||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308925|default-farmersmarket-4-3.jpg|Saturday Redding Farmers' Market|777 Cypress Ave., Redding, CA, 96001|Redding|California|777 Cypress Ave.|-122.38154104090367|40.57317602009195|96001||https://www.facebook.com/pages/reddingfarmersmarket/395259670725||||http://www.shastagrowersassociation.com/||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308926|default-farmersmarket-4-3.jpg|Scotts Valley Farmers' Market|360 Kings Village Rd., Scotts Valley Community Center, Scotts Valley, CA, 95006|Scotts Valley|California|360 Kings Village Rd.|-122.02808196750846|37.05051399164391|95006||https://www.facebook.com/ScottsValleyFarmersMarket||||http://www.santacruzfarmersmarket.org/markets/scotts-valley/||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308927|default-farmersmarket-4-3.jpg|Seal Beach Village Certified Farmers' Market|13904 Seal Beach Blvd., Seal Beach, CA, 90740|Seal Beach|California|13904 Seal Beach Blvd.|-118.07753288200766|33.75989137477726|90740||||||||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308928|default-farmersmarket-4-3.jpg|Shasta Lake Farmers Market|4302 Shasta Dam Blvd Shasta Lake, CA 96019|SHASTA LAKE|California|4302 SHASTA DAM BLVD|-122.3687754221775|40.68056791578569|96019||http://www.facebook.com/shastalakecreativecommunity||||http://heritageroasting.com/creative-community||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308929|default-farmersmarket-4-3.jpg|Sherman Oaks Farmers' Market|14006 Riverside Dr., Sherman Oaks, CA, 91423|Sherman Oaks|California|14006 Riverside Dr.|-118.43708936010046|34.1576047419923|91423||https://www.facebook.com/ShermanOaksFM||||http://www.rawinspiration.org/||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308930|default-farmersmarket-4-3.jpg|Silver Lake Farmers' Market|3700 Sunset Blvd., Los Angeles, CA, 90189|Los Angeles|California|3700 Sunset Blvd.|-118.27781957948561|34.09053206220904|90189||https://www.facebook.com/silverlake.cfm||||||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308931|default-farmersmarket-4-3.jpg|Simi Valley Farmers' Market|2757 Tapo Canyon Rd., Simi Valley Civic Center Plaza, next to TGI Friday's, Simi Valley, CA, 93063|Simi Valley|California|2757 Tapo Canyon Rd.|-118.70902938545287|34.28510999739408|93063||||||http://coastalpacific.info/simi_valley.php||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308932|default-farmersmarket-4-3.jpg|Ski Run Farmers' Market|1132 Ski Run Blvd., South Lake Tahoe, CA, 96150|South Lake Tahoe|California|1132 Ski Run Blvd.|-119.95501301249257|38.94454800940329|96150||https://www.facebook.com/skirunfarmersmarket||||http://www.skirunfarmersmarket.com/||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308933|default-farmersmarket-4-3.jpg|SLO Certified Farmers Market|3889 Long Street San Luis Obispo, CA 93401 In the parking lot of Kennedy Fitness Club|SAN LUIS OBISPO|California|3889 LONG ST|-120.67107464521742|35.24722795013961|93401||http://www.facebook.com/sloccfm||||http://www.sloccfm.com||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308934|default-farmersmarket-4-3.jpg|SLO Grange/Tuesday Farmers' Market|2880 Broad St., San Luis Obispo, CA, 93401|San Luis Obispo|California|2880 Broad St.|-120.65159398428871|35.26347409343741|93401||||||http://www.slogrange.com/||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308935|default-farmersmarket-4-3.jpg|Soledad Certified Farmers' Market|Front & Encinal St., Soledad, CA, 93960|Soledad|California|Front & Encinal St.|-121.33027997861163|36.42749002036987|93960||https://www.facebook.com/SoledadFamersMarket||||||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308936|default-farmersmarket-4-3.jpg|Sonoma'sTuesday Night Market|"#1 The Plaza Sonoma, CA 95476 Every Tuesday Night from May through September, in Sonoma's Historic downtown Plaza, located at Broadway and Napa Street. Plenty of parking available in the ""Casa Grande"|SONOMA|California|1 THE PLAZA|-122.4577189620853|38.29281099061146|95476||||||http://www.SonomasTuesdayNightMarket.com||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308937|default-farmersmarket-4-3.jpg|Sonora Certified Farmers' Market|37 Theall Street Sonora, CA 95370|SONORA|California|37 THEALL ST|-120.38144029512968|37.983696564968696|95370||||||http://www.sonoraca.com/visitsonora/events.htm||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308938|default-farmersmarket-4-3.jpg|Sonora Farmers' Market|Stewart St. and Theall St., Sonora, CA, 95370|Sonora|California|Stewart St. and Theall St.|-120.38167996349823|37.983670014880445|95370||https://www.facebook.com/SonoraFarmersMarket||||http://www.sonoraca.com/visitsonora/farmer.htm||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308939|default-farmersmarket-4-3.jpg|South Lake Tahoe Farmers' Market|2732 South Lake Tahoe Blvd., South Lake Tahoe, CA, 96150|South Lake Tahoe|California|2732 South Lake Tahoe Blvd.|-119.98055607525914|38.929511360640596|96150||||||http://www.southlaketahoe.com/events/weekly/farmers-market||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308940|default-farmersmarket-4-3.jpg|South Pasadena Farmers' Market|913 Meridian Ave., South Pasadena, CA, 91030|South Pasadena|California|913 Meridian Ave.|-118.157393829039|34.115105276840296|91030||https://www.facebook.com/pages/South-Pasadena-Farmers-Market/130261473671096||||http://www.southpasadenafarmersmarket.org/||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308941|default-farmersmarket-4-3.jpg|Southern Humboldt Farmers' Market|6766 Avenue of the Giants, Miranda, CA, 95553|Miranda|California|6766 Avenue of the Giants|-123.82439882221844|40.235506120079634|95553||https://www.facebook.com/Southernhumboldtfarmersmarket||||||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308942|default-farmersmarket-4-3.jpg|Southgate Certified Farmers' Market|4855 Tweedy Blvd., at Pinehurst Ave., South Gate, CA, 90820|South Gate|California|4855 Tweedy Blvd., at Pinehurst Ave.|-118.18295999345507|33.94170998313544|90820||https://www.facebook.com/HarborAreaFarmersMarkets||||http://www.goodveg.org||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308943|default-farmersmarket-4-3.jpg|State Street Farmers' Market|State St. and Grand Ave., between Carlsbad Village Dr. and Grand Ave., Carlsbad, CA, 92008|Carlsbad|California|State St. and Grand Ave.|-117.34962003182136|33.16068001238661|92008||https://www.facebook.com/CarlsbadFarmersMarket||||http://carlsbad-village.com/events/farmers-market||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308944|default-farmersmarket-4-3.jpg|Stone Creek Village Farmers' Market|5757 Pacific Ave., Stockton, CA, 95207|Stockton|California|5757 Pacific Ave.|-121.31709210023656|38.00237000821374|95207||||||http://www.stocktonfarmersmarket.org||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308945|default-farmersmarket-4-3.jpg|Stonestown Farmers Market|3251 20th Ave San Francisco, CA 94132|SAN FRANCISCO|California|3251 20TH AVE|-122.475595887337|37.72816319726163|94132||||||http://www.agriculturalinstitute.org||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308946|default-farmersmarket-4-3.jpg|Sunblest Valley Farmers' Markets|1040 W. Las Palmas Ave., Patterson, CA, 95363|Patterson|California|1040 W. Las Palmas Ave.|-121.14358165768262|37.46636765215308|95363||https://www.facebook.com/Sunblest-Valley-Farmers-Markets-130053517016083||||||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308948|default-farmersmarket-4-3.jpg|Sunrise Farmers' Market At Sunrise Mall|6196 Sunrise Blvd., Citrus Heights, CA, 95610|Citrus Heights|California|6196 Sunrise Blvd.|-121.27154822658348|38.677863553193355|95610||https://www.facebook.com/SunriseMallFarmersMarket||||http://www.bemoneysmartusa.org/#!farmersmarkets/c46c||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308949|default-farmersmarket-4-3.jpg|Sunrise Mall Farmers Market|6041 Sunrise Blvd. Citrus Heights, CA 95610 Behind Sears|CITRUS HEIGHTS|California|6041 SUNRISE BLVD|-121.27153608129936|38.67589638729627|95610||http://www.facebook.com/SunriseMallFarmersMarket/?fref=ts||||http://ILoveMyFarmersMarket.com||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308950|default-farmersmarket-4-3.jpg|Sunrise Station Certified Farmers' Market|1900 Alhambra Blvd Sacramento, CA 95816|SACRAMENTO|California|1900 ALHAMBRA BLVD|-121.46967963486645|38.56248862334391|95816||||||http://www.california-grown.com||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308951|default-farmersmarket-4-3.jpg|Susanville Farmers' Market|Richmond Rd. and S. Railroad Ave., Susanville, CA, 96130|Susanville|California|Richmond Rd. and S. Railroad Ave.|-120.66074998148753|40.410929992986354|96130||||||http://www.lassenlandandtrailstrust.org/farmer-s-market.html||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308952|default-farmersmarket-4-3.jpg|Sustainable Organic Local Community Farmers' Market|681 Main St., Fox Lot, Downtown Placerville, Placerville, CA, 95667|Placerville|California|681 Main St.|-120.79269117445273|38.72987778183523|95667||https://www.facebook.com/solcommunityfarmersmarket||||||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308953|default-farmersmarket-4-3.jpg|Sylmar Farmers Market|13356 Eldridge Ave. Sylmar, CA 91342|SYLMAR|California|13356 ELDRIDGE AVE|-118.42093974215464|34.314980844083074|91342||||||http://www.sylmarfarmersmarket.com||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308954|default-farmersmarket-4-3.jpg|Tahoe City Farmers' Market|Tahoe Lake Elementary School, 375 Grove St., Tahoe City, CA, 96145|Tahoe City|California|375 Grove St.|-120.1423099917091|39.173672990488654|96145||www.facebook.com/pages/Foothill-Farmers-Market/121315807879608||||www.foothillfarmersmarket.com||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308955|default-farmersmarket-4-3.jpg|Tehachapi Farmers' Market|S. Robinson St. and E. Tehachapi Blvd., Tehachapi, CA, 93561|Tehachapi|California|S. Robinson St. and E. Tehachapi Blvd.|-118.44591999354117|35.13186999369965|93561||https://www.facebook.com/pages/Tehachapi-Farmers-Market/233037593402740||||http://www.mainstreettehachapi.org||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308956|default-farmersmarket-4-3.jpg|Temple City Certified Farmers' Market|9701 Las Tunas Dr., City Hall Parking Lot, Temple City, CA, 91780|Temple City|California|9701 Las Tunas Dr|-118.05791786655217|34.107102049669685|91780||https://www.facebook.com/Temple-City-Farmers-Market-117101011699239||||http://www.ci.temple-city.ca.us/287/Farmers-Market||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308957|default-farmersmarket-4-3.jpg|Templeton Farmers' Market|6th St. and Crocker St., Templeton Park, Templeton, CA, 93465|Templeton|California|6th St. and Crocker St.|-120.70738999205986|35.54877999031393|93465||https://www.facebook.com/pages/Templeton-Farmers-Market/205714969456077||||||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308958|default-farmersmarket-4-3.jpg|Terra Vista Town Center Farmers' Market|10788 Foothill Blvd., Rancho Cucamonga, CA, 91730|Rancho Cucamonga|California|10788 Foothill Blvd.|-117.56945023273691|34.106567157090964|91730||||||http://www.terravistatowncenter.com/farmersmarket.html||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308959|default-farmersmarket-4-3.jpg|The College of San Mateo Farmers' Market|1700 W. Hillsdale Blvd. San Mateo, CA 94402 At the College of San Mateo|SAN MATEO|California|1700 W HILLSDALE BLVD|-122.33401406781144|37.53161637355823|94402||http://www.facebook.com/CollegeofSanMateoFarmersMarket||||http://www.pcfma.com||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308960|default-farmersmarket-4-3.jpg|The Market on Kern|Kern St. and N St., Between M St. and N St., Fresno, CA, 93721|Fresno|California|Kern St. and N St., Between M St. and N St.|-119.78496003885985|36.73580998868486|93721||https://www.facebook.com/themarketonkern||||http://downtownfresno.org/||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308961|default-farmersmarket-4-3.jpg|The Peoples' Mountain Market|Corner of Marshall Rd. & Garden Valley Rd., Garden Valley Park, Garden Valley, CA, 95633|Garden Valley|California|Corner of Marshall Rd. & Garden Valley Rd.|-120.86031999479063|38.850879989960646|95633||https://www.facebook.com/Peoples-Mountain-Market-323209844509097||||||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308962|default-farmersmarket-4-3.jpg|Third Avenue Village Certified Farmers' Market|290 Center St., Chula Vista, CA, 91910|Chula Vista|California|290 Center St.|-117.07948589470578|32.64035052178625|91910||https://www.facebook.com/ThirdAvenueVillageFarmersMarket||||http://thirdavenuevillage.com/fmarket/||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308963|default-farmersmarket-4-3.jpg|Thousand Oaks Farmers' Market|Wilbur Rd. & W. Thousand Oaks Blvd., The Oaks Shopping Center, East End Parking Lot, Thousand Oaks, CA, 91320|Thousand Oaks|California|Wilbur Rd. & W. Thousand Oaks Blvd.|-118.88307999767507|34.17976001472201|91320||||||http://vccfarmersmarkets.com/thousand-oaks/||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308964|default-farmersmarket-4-3.jpg|Tierrasanta Farmers' Market|11010 Clairemont Mesa Blvd., San Diego, CA, 92124|San Diego|California|11010 Clairemont Mesa Blvd.|-117.08737236459864|32.82934140899316|92124||||||||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308965|default-farmersmarket-4-3.jpg|Topanga Farmers' Market|1440 N. Topanga Canyon Blvd., Topanga, CA, 90290|Topanga|California|1440 N. Topanga Canyon Blvd.|-118.59106616681497|34.11232643235698|90290||https://www.facebook.com/TopangaFarmersMarket||||http://www.sfma.net/||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308966|default-farmersmarket-4-3.jpg|Torrance Certified Farmers' Market|2200 Crenshaw Blvd Torrance, CA 90501|TORRANCE|California|2200 CRENSHAW BLVD|-118.32851793325919|33.82625835868686|90501||||||http://www.torranceca.gov/6620.htm||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308967|default-farmersmarket-4-3.jpg|Truckee Farmers' Market|10500 Brockway Rd., Truckee River Regional Park, Truckee, CA, 96161|Truckee|California|10500 Brockway Rd.|-120.17686598011147|39.32709798651146|96161||https://www.facebook.com/pages/Foothill-Farmers-Market/121315807879608||||http://www.foothillfarmersmarket.com||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308968|default-farmersmarket-4-3.jpg|Tuesday Marilyn Miller Market|1700 Churn Creek Rd., Redding, CA, 96001|Redding|California|1700 Churn Creek Rd.|-122.35420545862881|40.58142870916294|96001||https://www.facebook.com/pages/reddingfarmersmarket/395259670725||||http://www.shastagrowersassociation.com/||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308969|default-farmersmarket-4-3.jpg|Tulare County Farmers Market|1829 E. Laura Avenue Visalia, CA 93292|VISALIA|California|1829 E LAURA AVE|-119.27257586896123|36.31126344531809|93292||||||||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308970|default-farmersmarket-4-3.jpg|Tuna Harbor Dockside Market|879 W. Harbor Dr., San Diego, CA, 92101|San Diego|California|879 W. Harbor Dr.|-117.1707595031354|32.7114752525048|92101||https://www.facebook.com/thdocksidemarket||||http://www.thdocksidemarket.com||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308971|default-farmersmarket-4-3.jpg|Turlock Certified Farmers' Market|900 N. Broadway Ave., Stanislaus County Fairgrounds, Hilmar Cheese Gate on the west side of the fairgrounds off Soderquist Road, Turlock, CA, 95380|Turlock|California|900 N. Broadway Ave|-120.85762009124085|37.50186622778174|95380||https://www.facebook.com/turlockmarket||||http://turlockmarket.org/||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308972|default-farmersmarket-4-3.jpg|Turtle Bay Certified Farmers' Market|844 Sundial Bridge Dr., Sundial Bridge Parking Lot, Redding, CA, 96001|Redding|California|844 Sundial Bridge Dr|-122.37789676773097|40.589548027470165|96001||||||http://healthyshasta.org/||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308973|default-farmersmarket-4-3.jpg|Tustin Farmers' Market|El Camino Real at 3rd St., Tustin, CA, 92780|Tustin|California|El Camino Real at 3rd St.|-117.82025499999997|33.74454000000003|92780||||||http://orange.cfbf.com||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308974|default-farmersmarket-4-3.jpg|UC Davis Health System Farmers' Market|45th and Y St., Parking Lot 12 on the UC Davis Sacramento campus, Sacramento, CA, 95817|Sacramento|California|45th and Y St.|-121.45335003801313|38.55253000210624|95817||https://www.facebook.com/UCDavisHealthSystemFarmersMarket||||http://www.bemoneysmartusa.org/#!ucdavishealthsystem/cuir||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308975|default-farmersmarket-4-3.jpg|UCSF Parnassus Farmers' Market|505 Parnassus Ave., San Francisco, CA, 94143|San Francisco|California|505 Parnassus Ave.|-122.45950248847018|37.76300226554377|94143||https://www.facebook.com/PCFMA||||http://www.pcfma.com/market_home.php?market_id=35||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308976|default-farmersmarket-4-3.jpg|Ukiah Saturday Farmers' Market|School St. and Clay St., Alex Thomas Plaza, Ukiah, CA, 95482|Ukiah|California|School St. and Clay St.|-123.20814999901137|39.14792998654207|95482||https://www.facebook.com/UkiahFarmersMarket||||http://www.mcfarm.org/ukiah.html||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308977|default-farmersmarket-4-3.jpg|Union City Farmers' Market|Smith St. at Watkins St., Old Alvarado Park, Union City, CA, 94587|Union City|California|Smith St. at Watkins St.|-122.07890002153763|37.596479983812415|94587||https://www.facebook.com/UnionCityFarmersMarket||||http://www.pcfma.com||||Mar 20th, 2023
CA|||farmers market|farmersmarket|1000||308978|default-farmersmarket-4-3.jpg|Upland Farmers' Market|204 N. 2nd Ave., 2nd Ave. and 9th St., Upland, CA, 91786|Upland|California|204 N. 2nd Ave., 2nd Ave. and 9th St.|-117.64841331100477|34.096256637404714|91786||https://www.facebook.com/HistoricDowntownUplandInc/||||http://www.historicdowntownupland.org/Photos.php||||Mar 20th, 2023
