_fsep_query_state|brief_desc|contact_name|directory_name|directory_type|distance|listing_desc|listing_id|listing_image|listing_name|location_address|location_city|location_state|location_street|location_x|location_y|location_zipcode|media_blog|media_facebook|media_instagram|media_pinterest|media_twitter|media_website|media_youtube|mydesc|term|updatetime
MT|Open: Year-round<br>Available Products: Artichoke;Arugula;Beans, other (lima, etc.);Bok Choy;Broccoli;Broccolini/baby broccoli;Cabbage;Carrots;Cauliflower;Collard Greens;Cucumbers;Eggplant (Italian, Japanese, etc.);Garlic;Green beans;Kale;Leeks;Mixed leafy greens;Mustard Greens;Okra;Peanuts;Peas;Potatoes (new, red, russet, etc.);Radicchio;Rhubarb;Soybeans;Spinach: baby, regular;Sweet potatoes;Swiss chard;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Beef/veal (sausage);Lamb (chops, roasts);Pork (bacon);Rabbit;Artichoke;Arugula;Beans, other (lima, etc.);Bok Choy;Broccoli;Broccolini/baby broccoli;Cabbage;Carrots;Cauliflower;Collard Greens;Cucumbers;Eggplant (Italian, Japanese, etc.);Garlic;Green beans;Kale;Leeks;Mixed leafy greens;Mustard Greens;Okra;Peanuts;Peas;Potatoes (new, red, russet, etc.);Radicchio;Rhubarb;Soybeans;Spinach: baby, regular;Sweet potatoes;Swiss chard;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;;Beef/veal (sausage);Lamb (chops, roasts);Pork (bacon);Rabbit;;|Eric and Audra Bergman|csa enterprise|csa|1000||200210|default-csa-4-3.jpg|Groundworks Farm|PO Box 118, Fort Shaw, Montana 59443|Fort Shaw|Montana||-111.8102651|47.5055075|59443||https://www.facebook.com/pages/Groundworks-Farm/167239656670035||||http://groundworksfarmmt.com||Open: Year-round<br>Available Products: Artichoke; Arugula; Beans, other (lima, etc.); Bok Choy; Broccoli; Broccolini/baby broccoli; Cabbage; ...||Aug 26th, 2014
MT|Open: Year-round<br>Available Products: Apples;Cherries (sweet, tart, etc.);Grapefruit (red, white, etc.);Grapes (black, green, red, etc.);Kiwi;Oranges, clementine, mandarins, tangerines, tangelos;Pears;Persimmons;Artichoke;Arugula;Beans, other (lima, etc.);Beets;Bok Choy;Broccoli;Broccoli rabe;Broccolini/baby broccoli;Carrots;Cauliflower;Collard Greens;Cucumbers;Eggplant (Italian, Japanese, etc.);Garlic;Green beans;Kale;Kohlrabi;Leeks;Lettuce (head, leaf, etc.);Mixed leafy greens;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Peanuts;Peas;Potatoes (new, red, russet, etc.);Radicchio;Radishes;Rhubarb;Rutabaga;Shallots;Soybeans;Spinach: baby, regular;Sweet potatoes;Swiss chard;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;Chicken;Turkey;Beef/veal (sausage);Beef/veal (steaks, roasts);Lamb (ground);Pork (bacon);Rabbit;Apples;Cherries (sweet, tart, etc.);Grapefruit (red, white, etc.);Grapes (black, green, red, etc.);Kiwi;Oranges, clementine, mandarins, tangerines, tangelos;Pears;Persimmons;;Artichoke;Arugula;Beans, other (lima, etc.);Beets;Bok Choy;Broccoli;Broccoli rabe;Broccolini/baby broccoli;Carrots;Cauliflower;Collard Greens;Cucumbers;Eggplant (Italian, Japanese, etc.);Garlic;Green beans;Kale;Kohlrabi;Leeks;Lettuce (head, leaf, etc.);Mixed leafy greens;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Peanuts;Peas;Potatoes (new, red, russet, etc.);Radicchio;Radishes;Rhubarb;Rutabaga;Shallots;Soybeans;Spinach: baby, regular;Sweet potatoes;Swiss chard;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;;Coffee and/or tea;Dairy products: milk, cheese, etc.;Eggs;Fresh and/or dried herbs;Grains and/or flour;Honey;Chicken;Turkey;;Beef/veal (sausage);Beef/veal (steaks, roasts);Lamb (ground);Pork (bacon);Rabbit;;Soap and/or body care products;|Claire Battaglia|csa enterprise|csa|1000||200802|default-csa-4-3.jpg|Western Montana Growers Cooperative|1500 Burns Street, Suite C, Missoula, Montana 59802|Missoula|Montana|1500 Burns St|-114.0148676|46.8856495|59802||https://www.facebook.com/WesternMontanaGrowersCooperativeCSA/||||wmgcoop.com/csa||Open: Year-round<br>Available Products: Apples; Cherries (sweet, tart, etc.); Grapefruit (red, white, etc.); Grapes (black, green, ...||Dec 21st, 2018
MT|Open: May to September<br>Available Products: Artichoke;Arugula;Beans, other (lima, etc.);Beets;Bok Choy;Broccoli;Broccolini/baby broccoli;Cauliflower;Celery;Collard Greens;Cucumbers;Eggplant (Italian, Japanese, etc.);Garlic;Green beans;Kale;Kohlrabi;Okra;Parsnips;Peanuts;Peas;Peppers, hot;Potatoes (new, red, russet, etc.);Radicchio;Radishes;Rhubarb;Rutabaga;Shallots;Spinach: baby, regular;Squash, winter: butternut, etc.;Sweet potatoes;Swiss chard;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Beef/veal (sausage);Bison (steaks, roasts);Goat;Lamb (chops, roasts);Lamb (sausage);Rabbit;Artichoke;Arugula;Beans, other (lima, etc.);Beets;Bok Choy;Broccoli;Broccolini/baby broccoli;Cauliflower;Celery;Collard Greens;Cucumbers;Eggplant (Italian, Japanese, etc.);Garlic;Green beans;Kale;Kohlrabi;Okra;Parsnips;Peanuts;Peas;Peppers, hot;Potatoes (new, red, russet, etc.);Radicchio;Radishes;Rhubarb;Rutabaga;Shallots;Spinach: baby, regular;Squash, winter: butternut, etc.;Sweet potatoes;Swiss chard;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;;Grains and/or flour;Beef/veal (sausage);Bison (steaks, roasts);Goat;Lamb (chops, roasts);Lamb (sausage);Rabbit;;|Loyal to Local multi farm CSA|csa enterprise|csa|1000||200625|default-csa-4-3.jpg|Loyal to Local|153 dutch hill rd, Hamilton, Montana 59840|Hamilton|Montana|153 Dutch Hill Rd|-114.161756|46.31176|59840||||||||Open: May to September<br>Available Products: Artichoke; Arugula; Beans, other (lima, etc.); Beets; Bok Choy; Broccoli; ...||Feb 19th, 2015
MT|Open: June to December<br>Available Products: Artichoke;Arugula;Beans, other (lima, etc.);Beets;Bok Choy;Broccoli;Broccolini/baby broccoli;Carrots;Cauliflower;Collard Greens;Cucumbers;Eggplant (Italian, Japanese, etc.);Garlic;Kale;Kohlrabi;Mixed leafy greens;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Peanuts;Peas;Potatoes (new, red, russet, etc.);Radicchio;Radishes;Rhubarb;Soybeans;Spinach: baby, regular;Squash, summer: zucchini, etc.;Squash, winter: butternut, etc.;Sweet potatoes;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;Artichoke;Arugula;Beans, other (lima, etc.);Beets;Bok Choy;Broccoli;Broccolini/baby broccoli;Carrots;Cauliflower;Collard Greens;Cucumbers;Eggplant (Italian, Japanese, etc.);Garlic;Kale;Kohlrabi;Mixed leafy greens;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Peanuts;Peas;Potatoes (new, red, russet, etc.);Radicchio;Radishes;Rhubarb;Soybeans;Spinach: baby, regular;Squash, summer: zucchini, etc.;Squash, winter: butternut, etc.;Sweet potatoes;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;;Cut flowers;Fresh and/or dried herbs;Honey;|Dylan Strike|csa enterprise|csa|1000||200212|default-csa-4-3.jpg|Running Strike Farms|5180 Stucky Road, Bozeman, Montana 59718|Bozeman|Montana|5180 Stucky Rd|-111.0801449|45.6560745|59718||https://www.facebook.com/runningstrikefarms||||http://www.runningstrikefarms.com||Open: June to December<br>Available Products: Artichoke; Arugula; Beans, other (lima, etc.); Beets; Bok Choy; Broccoli; ...||Jul 26th, 2014
MT|Open: Year-round<br>Available Products: Artichoke;Arugula;Beans, other (lima, etc.);Beets;Bok Choy;Broccoli;Broccolini/baby broccoli;Carrots;Cauliflower;Collard Greens;Cucumbers;Eggplant (Italian, Japanese, etc.);Garlic;Green beans;Kale;Kohlrabi;Leeks;Mache/lamb’s lettuce;Mixed leafy greens;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Parsnips;Peas;Potatoes (new, red, russet, etc.);Radicchio;Radishes;Rhubarb;Rutabaga;Spinach: baby, regular;Squash, winter: butternut, etc.;Sweet potatoes;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;We are known for our tomatoes!;We are known for our tomatoes!Artichoke;Arugula;Beans, other (lima, etc.);Beets;Bok Choy;Broccoli;Broccolini/baby broccoli;Carrots;Cauliflower;Collard Greens;Cucumbers;Eggplant (Italian, Japanese, etc.);Garlic;Green beans;Kale;Kohlrabi;Leeks;Mache/lamb’s lettuce;Mixed leafy greens;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Parsnips;Peas;Potatoes (new, red, russet, etc.);Radicchio;Radishes;Rhubarb;Rutabaga;Spinach: baby, regular;Squash, winter: butternut, etc.;Sweet potatoes;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;We are known for our tomatoes!;;Baked goods: breads, pies, etc.;Cut flowers;Eggs;|Sarah Gregory|csa enterprise|csa|1000||200718|default-csa-4-3.jpg|Three Hearts Farm|2111 Love Lane, Bozeman , Montana 59718|Bozeman|Montana|2111 Love Ln|-111.1466523|45.7224984|59718||https://www.facebook.com/Three-Hearts-Farm-126200294104415||||http://www.threeheartsfarm.com||Open: Year-round<br>Available Products: Artichoke; Arugula; Beans, other (lima, etc.); Beets; Bok Choy; Broccoli; Broccolini/baby broccoli; ...||Oct 13th, 2016
NV|Open: Year-round<br>Available Products: Figs;Plums (black, green, red, etc.);Watermelons;Artichoke;Arugula;Bok Choy;Broccoli;Broccoli rabe;Broccolini/baby broccoli;Cabbage;Carrots;Cauliflower;Collard Greens;Cucumbers;Eggplant (Italian, Japanese, etc.);Endives;Garlic;Green beans;Kale;Kohlrabi;Leeks;Mixed leafy greens;Mustard Greens;Okra;Peanuts;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Pumpkin;Radicchio;Radishes;Rhubarb;Shallots;Soybeans;Spinach: baby, regular;Squash, summer: zucchini, etc.;Squash, winter: butternut, etc.;Sweet potatoes;Swiss chard;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Figs;Plums (black, green, red, etc.);Watermelons;;Artichoke;Arugula;Bok Choy;Broccoli;Broccoli rabe;Broccolini/baby broccoli;Cabbage;Carrots;Cauliflower;Collard Greens;Cucumbers;Eggplant (Italian, Japanese, etc.);Endives;Garlic;Green beans;Kale;Kohlrabi;Leeks;Mixed leafy greens;Mustard Greens;Okra;Peanuts;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Pumpkin;Radicchio;Radishes;Rhubarb;Shallots;Soybeans;Spinach: baby, regular;Squash, summer: zucchini, etc.;Squash, winter: butternut, etc.;Sweet potatoes;Swiss chard;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;;Eggs;Fresh and/or dried herbs;Mushrooms;Soap and/or body care products;|Bryce and Lyndy Omer|csa enterprise|csa|1000||200238|default-csa-4-3.jpg|Meadow Valley Farm|PO Box 44 1012 E. McKnight Avenue, Moapa, Nevada 89025|Moapa|Nevada|1012 McKnight Ave|-114.5976003|36.7002183|89025||||||www.meadowvalleycsa.com||Open: Year-round<br>Available Products: Figs; Plums (black, green, red, etc.); Watermelons; Artichoke; Arugula; Bok Choy; Broccoli; ...||Jul 26th, 2014
NH|Open: Year-round<br>Available Products: Apricots;Figs;Pears;Plums (black, green, red, etc.);Artichoke;Arugula;Beans, other (lima, etc.);Beets;Bok Choy;Broccoli;Broccoli rabe;Broccolini/baby broccoli;Brussels sprouts;Cabbage;Carrots;Cauliflower;Celery;Collard Greens;Corn (sweet);Cucumbers;Eggplant (Italian, Japanese, etc.);Endives;Garlic;Green beans;Kale;Kohlrabi;Leeks;Mixed leafy greens;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Peanuts;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Pumpkin;Radicchio;Radishes;Rhubarb;Rutabaga;Shallots;Soybeans;Spinach: baby, regular;Squash, winter: butternut, etc.;Sweet potatoes;Swiss chard;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;Chicken;Beef/veal (cold cuts);Beef/veal (sausage);Beef/veal (steaks, roasts);Bison (steaks, roasts);Lamb (chops, roasts);Lamb (ground);Pork (bacon);Rabbit;Apricots;Figs;Pears;Plums (black, green, red, etc.);;Artichoke;Arugula;Beans, other (lima, etc.);Beets;Bok Choy;Broccoli;Broccoli rabe;Broccolini/baby broccoli;Brussels sprouts;Cabbage;Carrots;Cauliflower;Celery;Collard Greens;Corn (sweet);Cucumbers;Eggplant (Italian, Japanese, etc.);Endives;Garlic;Green beans;Kale;Kohlrabi;Leeks;Mixed leafy greens;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Peanuts;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Pumpkin;Radicchio;Radishes;Rhubarb;Rutabaga;Shallots;Soybeans;Spinach: baby, regular;Squash, winter: butternut, etc.;Sweet potatoes;Swiss chard;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;;Canned or preserved fruits/vegetables: jams, jellies, preserves, salsas, pickles, dried fruit, etc.;Dairy products: milk, cheese, etc.;Eggs;Fresh and/or dried herbs;Juices and/or non-alcoholic ciders;Maple syrup and/or maple products;Chicken;;Beef/veal (cold cuts);Beef/veal (sausage);Beef/veal (steaks, roasts);Bison (steaks, roasts);Lamb (chops, roasts);Lamb (ground);Pork (bacon);Rabbit;;lacto-fermented vegetables;|Jodie Martinez|csa enterprise|csa|1000||200789|default-csa-4-3.jpg|Brookford Farm CSA|250 West Road, Canterbury, New Hampshire 03224|Canterbury|New Hampshire|250 W Rd|-71.6147924|43.3188627|03224||https://www.facebook.com/brookfordfarmnh/|||@Brookford Farm|http://www.brookfordfarm.com||Open: Year-round<br>Available Products: Apricots; Figs; Pears; Plums (black, green, red, etc.); Artichoke; Arugula; Beans, other ...||Apr 24th, 2018
NH|Open: Year-round<br>Available Products: Apples;Cherries (sweet, tart, etc.);Currants;Figs;Grapes (black, green, red, etc.);Kiwi;Pears;Artichoke;Arugula;Beans, other (lima, etc.);Beets;Bok Choy;Broccoli;Broccolini/baby broccoli;Cabbage;Carrots;Cauliflower;Collard Greens;Corn (sweet);Cucumbers;Green beans;Green onions/scallions;Kale;Kohlrabi;Mixed leafy greens;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Peanuts;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Radicchio;Radishes;Rhubarb;Shallots;Soybeans;Spinach: baby, regular;Squash, winter: butternut, etc.;Sweet potatoes;Swiss chard;Tomatoes (plum, round, etc.);Turnip greens;Apples;Cherries (sweet, tart, etc.);Currants;Figs;Grapes (black, green, red, etc.);Kiwi;Pears;;Artichoke;Arugula;Beans, other (lima, etc.);Beets;Bok Choy;Broccoli;Broccolini/baby broccoli;Cabbage;Carrots;Cauliflower;Collard Greens;Corn (sweet);Cucumbers;Green beans;Green onions/scallions;Kale;Kohlrabi;Mixed leafy greens;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Peanuts;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Radicchio;Radishes;Rhubarb;Shallots;Soybeans;Spinach: baby, regular;Squash, winter: butternut, etc.;Sweet potatoes;Swiss chard;Tomatoes (plum, round, etc.);Turnip greens;;Eggs;|Tom Mitchell|csa enterprise|csa|1000||200224|default-csa-4-3.jpg|Ledge Top Farm LLC|487 Lyndeborough Center Road, Wilton, New Hampshire 3086|Wilton|New Hampshire|487 Lyndeborough Center Rd|-71.7357055|42.8619459|3086||||||ledgetopfarm.com||Open: Year-round<br>Available Products: Apples; Cherries (sweet, tart, etc.); Currants; Figs; Grapes (black, green, red, etc.); ...||Aug 13th, 2014
NH|Open: June to December<br>Available Products: Figs;Pears;Plums (black, green, red, etc.);Artichoke;Arugula;Beans (string);Beans, other (lima, etc.);Beets;Bok Choy;Broccoli;Broccolini/baby broccoli;Brussels sprouts;Carrots;Cauliflower;Collard Greens;Cucumbers;Eggplant (Italian, Japanese, etc.);Endives;Garlic;Green beans;Green onions/scallions;Kale;Kohlrabi;Lettuce (head, leaf, etc.);Mixed leafy greens;Mustard Greens;Okra;Parsnips;Peanuts;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Radicchio;Radishes;Rhubarb;Rutabaga;Shallots;Soybeans;Spinach: baby, regular;Squash, summer: zucchini, etc.;Squash, winter: butternut, etc.;Sweet potatoes;Swiss chard;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;Figs;Pears;Plums (black, green, red, etc.);;Artichoke;Arugula;Beans (string);Beans, other (lima, etc.);Beets;Bok Choy;Broccoli;Broccolini/baby broccoli;Brussels sprouts;Carrots;Cauliflower;Collard Greens;Cucumbers;Eggplant (Italian, Japanese, etc.);Endives;Garlic;Green beans;Green onions/scallions;Kale;Kohlrabi;Lettuce (head, leaf, etc.);Mixed leafy greens;Mustard Greens;Okra;Parsnips;Peanuts;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Radicchio;Radishes;Rhubarb;Rutabaga;Shallots;Soybeans;Spinach: baby, regular;Squash, summer: zucchini, etc.;Squash, winter: butternut, etc.;Sweet potatoes;Swiss chard;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;;|Jenny and Bruce Wooster|csa enterprise|csa|1000||200591|default-csa-4-3.jpg|Picadilly Farm CSA|264 South Parrish Road, Winchester, New Hampshire 03470|Winchester|New Hampshire|264 S Parrish Rd|-72.4498315|42.7384394|03470||https://www.facebook.com/pages/Picadilly-Farm/120285884701201?ref=bookmarks||||http://picadillyfarm.com/||Open: June to December<br>Available Products: Figs; Pears; Plums (black, green, red, etc.); Artichoke; Arugula; Beans ...||Dec 17th, 2014
NH|Open: March to November<br>Available Products: Grapes (black, green, red, etc.);Lemons, limes;Artichoke;Arugula;Beans, other (lima, etc.);Beets;Bok Choy;Broccoli rabe;Broccolini/baby broccoli;Cabbage;Cauliflower;Celery;Collard Greens;Corn (sweet);Cucumbers;Eggplant (Italian, Japanese, etc.);Garlic;Green beans;Kale;Kohlrabi;Leeks;Mixed leafy greens;Mizuna;Mustard Greens;Okra;Peanuts;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Rhubarb;Soybeans;Spinach: baby, regular;Squash, summer: zucchini, etc.;Squash, winter: butternut, etc.;Sweet potatoes;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;Grapes (black, green, red, etc.);Lemons, limes;;Artichoke;Arugula;Beans, other (lima, etc.);Beets;Bok Choy;Broccoli rabe;Broccolini/baby broccoli;Cabbage;Cauliflower;Celery;Collard Greens;Corn (sweet);Cucumbers;Eggplant (Italian, Japanese, etc.);Garlic;Green beans;Kale;Kohlrabi;Leeks;Mixed leafy greens;Mizuna;Mustard Greens;Okra;Peanuts;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Rhubarb;Soybeans;Spinach: baby, regular;Squash, summer: zucchini, etc.;Squash, winter: butternut, etc.;Sweet potatoes;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;;Dry beans;Mushrooms;|Gene Jonas|csa enterprise|csa|1000||200764|default-csa-4-3.jpg|Hungry Bear Farm|27 Fairfield Lane, Wilton, New Hampshire 03086|Wilton|New Hampshire|27 Fairfield Ln|-71.7767502|42.8585181|03086||https://www.facebook.com/Hungry-Bear-Farm-264243443640204/||||www.hungrybearfarm.com||Open: March to November<br>Available Products: Grapes (black, green, red, etc.); Lemons, limes; Artichoke; Arugula; Beans, ...||Dec 22nd, 2017
NH|Open: May to October<br>Available Products: Cherries (sweet, tart, etc.);Currants;Gooseberries;Grapes (black, green, red, etc.);Pears;Watermelons;Artichoke;Arugula;Beans, other (lima, etc.);Beets;Broccoli;Broccolini/baby broccoli;Brussels sprouts;Cabbage;Carrots;Cauliflower;Celery;Collard Greens;Corn (sweet);Cucumbers;Eggplant (Italian, Japanese, etc.);Endives;Garlic;Green beans;Kale;Kohlrabi;Lettuce (head, leaf, etc.);Mixed leafy greens;Mizuna;Okra;Onions (pearl, red, white, etc.);Peanuts;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Pumpkin;Radicchio;Radishes;Rhubarb;Rutabaga;Spinach: baby, regular;Squash, summer: zucchini, etc.;Squash, winter: butternut, etc.;Sweet potatoes;Swiss chard;Tomatoes (plum, round, etc.);Turnip greens;Fresh fruits;Cherries (sweet, tart, etc.);Currants;Gooseberries;Grapes (black, green, red, etc.);Pears;Watermelons;;Fresh vegetables;Artichoke;Arugula;Beans, other (lima, etc.);Beets;Broccoli;Broccolini/baby broccoli;Brussels sprouts;Cabbage;Carrots;Cauliflower;Celery;Collard Greens;Corn (sweet);Cucumbers;Eggplant (Italian, Japanese, etc.);Endives;Garlic;Green beans;Kale;Kohlrabi;Lettuce (head, leaf, etc.);Mixed leafy greens;Mizuna;Okra;Onions (pearl, red, white, etc.);Peanuts;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Pumpkin;Radicchio;Radishes;Rhubarb;Rutabaga;Spinach: baby, regular;Squash, summer: zucchini, etc.;Squash, winter: butternut, etc.;Sweet potatoes;Swiss chard;Tomatoes (plum, round, etc.);Turnip greens;;Canned or preserved fruits/vegetables: jams, jellies, preserves, salsas, pickles, dried fruit, etc.;Cut flowers;Eggs;Fresh and/or dried herbs;|Alicia Kurlander|csa enterprise|csa|1000||200945|default-csa-4-3.jpg|Trombly Gardens, LLC|150 North River Road, Milford, New Hampshire 03055|Milford|New Hampshire|150 N River Rd|-71.6690966|42.8466713|03055||Trombly Gardens|||Trombly Gardens|www.tromblygardens.net||Open: May to October<br>Available Products: Cherries (sweet, tart, etc.); Currants; Gooseberries; Grapes (black, green, red, ...||Feb 16th, 2022
NH|Open: June to October<br>Available Products: Cherries (sweet, tart, etc.);Currants;Figs;Pears;Plums (black, green, red, etc.);Artichoke;Arugula;Bok Choy;Broccoli rabe;Broccolini/baby broccoli;Cabbage;Cauliflower;Collard Greens;Corn (sweet);Cucumbers;Green beans;Kale;Kohlrabi;Leeks;Mixed leafy greens;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Peanuts;Peas;Potatoes (new, red, russet, etc.);Radicchio;Rhubarb;Spinach: baby, regular;Squash, winter: butternut, etc.;Sweet potatoes;Swiss chard;Tomatoes (plum, round, etc.);Cherries (sweet, tart, etc.);Currants;Figs;Pears;Plums (black, green, red, etc.);;Artichoke;Arugula;Bok Choy;Broccoli rabe;Broccolini/baby broccoli;Cabbage;Cauliflower;Collard Greens;Corn (sweet);Cucumbers;Green beans;Kale;Kohlrabi;Leeks;Mixed leafy greens;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Peanuts;Peas;Potatoes (new, red, russet, etc.);Radicchio;Rhubarb;Spinach: baby, regular;Squash, winter: butternut, etc.;Sweet potatoes;Swiss chard;Tomatoes (plum, round, etc.);;|Amy Hemingway|csa enterprise|csa|1000||200624|default-csa-4-3.jpg|Hemingway Farms|1815 Claremont Rd, Charlestown, New Hampshire 03603|Charlestown|New Hampshire|1815 Claremont Rd|-72.3972642|43.2837001|03603||Hemingway Farms||||www.hemingwayfarms.com||Open: June to October<br>Available Products: Cherries (sweet, tart, etc.); Currants; Figs; Pears; Plums (black, green, ...||Feb 19th, 2015
NH|Open: June to November<br>Available Products: Artichoke;Arugula;Beans (string);Beets;Bok Choy;Broccoli rabe;Broccolini/baby broccoli;Brussels sprouts;Cabbage;Carrots;Cauliflower;Celery;Collard Greens;Corn (sweet);Cucumbers;Eggplant (Italian, Japanese, etc.);Garlic;Green beans;Kale;Kohlrabi;Leeks;Lettuce (head, leaf, etc.);Mixed leafy greens;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Parsnips;Peanuts;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Radicchio;Radishes;Rhubarb;Shallots;Soybeans;Spinach: baby, regular;Squash, winter: butternut, etc.;Sweet potatoes;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;Chicken;Beef/veal (sausage);Beef/veal (steaks, roasts);Bison (ground);Goat;Lamb (chops, roasts);Lamb (ground);Lamb (sausage);Pork (bacon);Rabbit;Artichoke;Arugula;Beans (string);Beets;Bok Choy;Broccoli rabe;Broccolini/baby broccoli;Brussels sprouts;Cabbage;Carrots;Cauliflower;Celery;Collard Greens;Corn (sweet);Cucumbers;Eggplant (Italian, Japanese, etc.);Garlic;Green beans;Kale;Kohlrabi;Leeks;Lettuce (head, leaf, etc.);Mixed leafy greens;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Parsnips;Peanuts;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Radicchio;Radishes;Rhubarb;Shallots;Soybeans;Spinach: baby, regular;Squash, winter: butternut, etc.;Sweet potatoes;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;;Baked goods: breads, pies, etc.;Canned or preserved fruits/vegetables: jams, jellies, preserves, salsas, pickles, dried fruit, etc.;Dairy products: milk, cheese, etc.;Eggs;Fresh and/or dried herbs;Honey;Maple syrup and/or maple products;Chicken;;Beef/veal (sausage);Beef/veal (steaks, roasts);Bison (ground);Goat;Lamb (chops, roasts);Lamb (ground);Lamb (sausage);Pork (bacon);Rabbit;;|Brittany Dooling|csa enterprise|csa|1000||200675|default-csa-4-3.jpg|Mad Radish CSA|89 Winchester Rd, Chesterfield, New Hampshire 03443|Chesterfield|New Hampshire|89 Winchester Rd|-72.4658724|42.8801796|03443||https://www.facebook.com/The1780Farm/||||http://www.madradishcsa.com/||Open: June to November<br>Available Products: Artichoke; Arugula; Beans (string); Beets; Bok Choy; Broccoli rabe; Broccolini/baby ...||Jan 13th, 2016
