_fsep_query_state|brief_desc|contact_name|directory_name|directory_type|distance|listing_desc|listing_id|listing_image|listing_name|location_address|location_city|location_state|location_street|location_x|location_y|location_zipcode|media_blog|media_facebook|media_instagram|media_pinterest|media_twitter|media_website|media_youtube|mydesc|term|updatetime
HI|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;|Kristin Frost Albrecht|food hub|foodhub|1000||500155|default-foodhub-4-3.jpg|The Food Basket Inc.|40 Holomua St., Hilo , Hawaii 96720|Hilo|Hawaii|40 Holomua St|-155.06652|19.7045486|96720||||||www.hawaiifoodbasket.org||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; ||Oct 31st, 2017
IL|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;|Brian Burson|food hub|foodhub|1000||500037|default-foodhub-4-3.jpg|Illiana Ag Alliance|31 N Washington St, Martinsville, Illinois 62442|Martinsville|Illinois|31 N Washington St|-87.884488|39.3335075|62442||http://www.facebook.com/IllianaAgAlliance|||https://twitter.com/IllianaAg|http://www.illianaagalliance.wordpress.com||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Baked goods; Canned or preserved fruits/vegetables; Eggs; Herbs; ...||Aug 5th, 2014
IL|Open: Year-round<br>Available Products: frozen blueberries;|Frank Corrado|food hub|foodhub|1000||500079|default-foodhub-4-3.jpg|Moss Funnel Farms|8424 West 47th Street, Lyons, Illinois 60534|Lyons|Illinois|8424 47th St|-87.831335|41.807072|60534||||||http://www.joesblueberries.com||Open: Year-round<br>Available Products: frozen blueberries; ||Dec 19th, 2014
IL|Open: May to December<br>Available Products: Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dry beans;Eggs;Herbs;Green household products;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;|Liz DeRuntz|food hub|foodhub|1000||500136|default-foodhub-4-3.jpg|LEAF Food Hub, LLC|8975 Hwy 45 N, Tunnel Hill, IL 62972, Tunnel Hill, Illinois 62972|Tunnel Hill|Illinois|8975 US-45|-88.813316|37.5212087|62972||https://www.facebook.com/LEAFFoodHub/||||www.leaffoodhub.com||Open: May to December<br>Available Products: Fresh fruits; Fresh vegetables; Baked goods; Canned or preserved fruits/vegetables; ...||Jul 10th, 2017
IL|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Tofu/non-animal protein;Wild harvested forest products;|Shelly Herman & Irv Cernauskas|food hub|foodhub|1000||500006|default-foodhub-4-3.jpg|Irv & Shelly's Fresh Picks|5625 W. Howard Street, Niles, Illinois 60714|Niles|Illinois|5625 W Howard St|-87.768252|42.0183999|60714||https://www.facebook.com/pages/Irv-Shellys-Fresh-Picks/18600289943|||https://twitter.com/FreshPicks|http://www.freshpicks.com||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Baked goods; Canned or preserved fruits/vegetables; Coffee/tea; Cut ...||Jul 25th, 2014
IL|Open: Year-round<br>Available Products: Fresh fruits;Locally grown corn, during the summer.;|Gregory Mandolini|food hub|foodhub|1000||500094|default-foodhub-4-3.jpg|The Mandolini Company, Inc.|2404 S Wolcott Ave - Unit 28, Chicago, Illinois 60608|Lower West Side|Illinois|2404 S Wolcott Ave|-87.673110|41.8458512|60608||||||http://mandolinico.com/||Open: Year-round<br>Available Products: Fresh fruits; Locally grown corn, during the summer.; ||Jul 2nd, 2015
IL|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Tofu/non-animal protein;|Mike Strode|food hub|foodhub|1000||500129|default-foodhub-4-3.jpg|Healthy Food Hub|2423 E. 75th Street, Chicago, Illinois 60649|South Shore|Illinois|2423 E 75th St|-87.565514|41.7588303|60649||https://www.facebook.com/healthyfoodhubchicago/|||https://twitter.com/blackoakscenter|http://www.healthyfoodhub.org||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Baked goods; Canned or preserved fruits/vegetables; Coffee/tea; Dairy ...||May 10th, 2017
IL|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Tofu/non-animal protein;Wild harvested forest products;Wine/spirits/beer/hard cider;|Andrew Lutsey|food hub|foodhub|1000||500115|default-foodhub-4-3.jpg|Local Foods|1427 W. Willow, Chicago, Illinois 60642|West Town|Illinois|1427 W Willow St|-87.663121|41.9140065|60642||https://www.facebook.com/localfoodsgrocer/|||https://twitter.com/localfoodschi|http://localfoods.com/||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Baked goods; Canned or preserved fruits/vegetables; Coffee/tea; Cut ...||May 2nd, 2017
IL|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Baked goods;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Poultry/fowl meat and products;Red/other non-poultry meat and products;Tofu/non-animal protein;|Jason Weedon|food hub|foodhub|1000||500116|default-foodhub-4-3.jpg|Gourmet Gorilla, Inc|1200 West Cermak, 2nd floor, Chicago, Illinois 60608|Lower West Side|Illinois|1200 W Cermak Rd|-87.656726|41.8537887|60608||||||||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Baked goods; Dairy products; Dry beans; Eggs; Fish/seafood; ...||May 2nd, 2017
KS|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Eggs;Honey;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;|Cherie Schenker|food hub|foodhub|1000||500084|default-foodhub-4-3.jpg|Schenker Family Farms, Inc.|604 6th, McCune, Kansas 66753|McCune|Kansas|604 6th St|-95.020155|37.353501|66753||https://www.facebook.com/Schenker.Farms|||Schenker.farms|http://schenkerfarms.com/||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Baked goods; Canned or preserved fruits/vegetables; Dairy products; ...||Feb 16th, 2015
KS|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Herbs;Grains/flour;Poultry/fowl meat and products;Red/other non-poultry meat and products;|Teresa Kelly|food hub|foodhub|1000||500217|default-foodhub-4-3.jpg|The Kansas City Food Hub|4710 Merriam Drive Overland Park, Kansas 66203|North Overland Park Hills|Kansas|4710 Merriam Dr|-94.683248|39.0407367|66203||https://www.facebook.com/kansascityfoodhub||||https://thekcfoodhub.com/||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Baked goods; Canned or preserved fruits/vegetables; Dairy products; ...||Jul 1st, 2021
KY|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Dairy products;Eggs;Herbs;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Wild harvested forest products;|Alice Chalmers|food hub|foodhub|1000||500089|default-foodhub-4-3.jpg|Ohio Valley Food Connetion, LLC|1032 Madison Ave, Covington, Kentucky 41011|Eastside|Kentucky|1032 Madison Ave|-84.508755|39.0795882|41011||https://www.facebook.com/OhioValleyFood/||||www.ohiovalleyfood.com||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Dairy products; Eggs; Herbs; Honey; Juices/non-alcoholic ciders; Maple ...||Jul 5th, 2016
KY|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Pet food;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;|Alice|food hub|foodhub|1000||500122|default-foodhub-4-3.jpg|Ohio Valley Food Connection, LLC|517 W 7th St, Newport, Kentucky 41071|Newport|Kentucky|517 W 7th St|-84.501694|39.0860574|41071||||||www.ohiovalleyfood.com||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Baked goods; Canned or preserved fruits/vegetables; Coffee/tea; Cut ...||May 2nd, 2017
KY|Open: May to December<br>Available Products: Fresh fruits;Fresh vegetables;Eggs;Herbs;Poultry/fowl meat and products;Red/other non-poultry meat and products;|Karyn Moskowitz|food hub|foodhub|1000||500062|default-foodhub-4-3.jpg|New Root's Fresh Stop Project|4509 W. Market Street, Louisville/Jefferson County metro government (balance), Kentucky 40212|Shawnee|Kentucky|4509 W Market St|-85.822565|38.2646421|40212||https://www.facebook.com/newroots|||https://twitter.com/NewRootsFreshSt|www.newrootsproduce.org||Open: May to December<br>Available Products: Fresh fruits; Fresh vegetables; Eggs; Herbs; Poultry/fowl meat and products; ...||Sep 3rd, 2014
KY|Open: Year-round<br>Available Products: Red/other non-poultry meat and products;|Jim Mansfield|food hub|foodhub|1000||500063|default-foodhub-4-3.jpg|Four Hills Farms, LLC|2471 Kirkwood Road, Salvisa, Kentucky 40372|Salvisa|Kentucky|2471 Kirkwood Rd|-84.930941|37.8947304|40372||https://www.facebook.com/fourhillsfarmlamb||||www.fourhillsfarm.com||Open: Year-round<br>Available Products: Red/other non-poultry meat and products; ||Sep 5th, 2014
MD|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Eggs;Fish/seafood;Herbs;Honey;Juices/non-alcoholic ciders;Maple products;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;|Emily Moore|food hub|foodhub|1000||500088|default-foodhub-4-3.jpg|South Mountain Creamery|8305 Bolivar Road, Middletown, Maryland 21769|Middletown|Maryland|8305 Bolivar Rd|-77.603299|39.4585152|21769||www.facebook.com/smcdairy|||www.twitter.com/southmtcreamery|www.southmountaincreamery.com||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Canned or preserved fruits/vegetables; Coffee/tea; Dairy products; Eggs; ...||Apr 20th, 2015
MD|Open: May to November<br>Available Products: Fresh fruits;Fresh vegetables;Cut flowers;Dry beans;||food hub|foodhub|1000||500140|foodhub_500140_10464_20220405125922.png|Garrett Growers Cooperative, Inc.|, Oakland, Maryland 21550|Oakland|Maryland||-79.406711|39.4078747|21550||https://www.facebook.com/GarrettGrowers/||||www.garrettgrowers.com||Open: May to November<br>Available Products: Fresh fruits; Fresh vegetables; Cut flowers; Dry beans; ||Apr 5th, 2022
MD|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Tofu/non-animal protein;Wild harvested forest products;Wine/spirits/beer/hard cider;|Tony Brusco|food hub|foodhub|1000||500013|default-foodhub-4-3.jpg|Hometown Harvest|4635 Wedgewood Blvd, Ste 101, Frederick, Maryland 21703|Frederick|Maryland|4635 Wedgewood Blvd|-77.429389|39.3668544|21703||https://www.facebook.com/HmtwnHrvst||||www.hometownharvest.com||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Baked goods; Canned or preserved fruits/vegetables; Coffee/tea; Dairy ...||Aug 13th, 2014
MD|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;|Lori Sallet|food hub|foodhub|1000||500147|default-foodhub-4-3.jpg|South Mountain Creamery|8305 Bolivar Road, Middletown, Maryland 21769|Middletown|Maryland|8305 Bolivar Rd|-77.603299|39.4585152|21769||https://www.facebook.com/smcdairy||||https://southmountaincreamery.com||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Baked goods; Canned or preserved fruits/vegetables; Coffee/tea; Dairy ...||Aug 29th, 2017
MD|Open: April to November<br>Available Products: Fresh fruits;Fresh vegetables;|Deena Kilmon|food hub|foodhub|1000||500162|default-foodhub-4-3.jpg|Chesapeake Harvest|101 Marlboro Ave, Easton, Maryland 21601|Easton|Maryland|101 Marlboro Ave|-76.077897|38.7814828|21601||chesapeake harvest|||@chesharvest|www.chesapeakeharvest.com||Open: April to November<br>Available Products: Fresh fruits; Fresh vegetables; ||Jan 18th, 2018
MD|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Wild harvested forest products;|Heather Hulsey|food hub|foodhub|1000||500163|default-foodhub-4-3.jpg|Chesapeake Farm to Table|16813 Yeoho Road, Sparks Glencoe, Maryland 21152|Sparks Glencoe|Maryland|16813 Yeoho Rd|-76.738673|39.584856|21152||https://www.facebook.com/chesapeakefarmtotable/||||http://www.chesapeakefarmtotable.org/||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Canned or preserved fruits/vegetables; Cut flowers; Dairy products; ...||Jan 18th, 2018
MD|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Tofu/non-animal protein;Wild harvested forest products;|John Zechiel|food hub|foodhub|1000||500012|default-foodhub-4-3.jpg|Washington's Green Grocer|8741 Ashwood Drive, Unit O, Capitol Heights, Maryland 20743|Capitol Heights|Maryland|8741 Ashwood Dr|-76.854889|38.8837469|20743||https://www.facebook.com/washingtonsgreengrocer||||http://www.washingtonsgreengrocer.com||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Baked goods; Canned or preserved fruits/vegetables; Coffee/tea; Cut ...||Jul 29th, 2014
MD|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Honey;Juices/non-alcoholic ciders;||food hub|foodhub|1000||500208|default-foodhub-4-3.jpg|McCutcheon's Apple Products|13 S. Wisner St., Frederick , Maryland 21701|Frederick|Maryland|13 S Wisner St|-77.404120|39.412385|21701||https://www.facebook.com/McCutcheonsAppleProducts/|||https://twitter.com/McCutcheonApl|https://mccutcheons.com/||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Baked goods; Canned or preserved fruits/vegetables; Dairy products; ...||Jun 1st, 2020
MD|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Tofu/non-animal protein;Wild harvested forest products;|Jason Lundberg|food hub|foodhub|1000||500124|default-foodhub-4-3.jpg|From the Farmer|, Beltsville, Maryland 20705|Beltsville|Maryland||-76.907473|39.0348317|20705||http://www.facebook.com/FromtheFarmer|||http://www.twitter.com/FromtheFarmer|http://www.fromthefarmer.com/||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Baked goods; Canned or preserved fruits/vegetables; Coffee/tea; Dairy ...||May 3rd, 2017
MD|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Eggs;Honey;Mushrooms;|Evan Lutz|food hub|foodhub|1000||500175|default-foodhub-4-3.jpg|Hungry Harvest|7460 CONOWINGO AVE, JESSUP, Maryland 20794|Jessup|Maryland|7460 Conowingo Ave|-76.787563|39.1653515|20794||https://www.facebook.com/HungryHarvest/|||https://twitter.com/HungryHarvest|www.hungryharvest.net||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Baked goods; Canned or preserved fruits/vegetables; Coffee/tea; Dairy ...||May 9th, 2018
MI|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Herbs;Honey;|Kim Bayer|food hub|foodhub|1000||500043|default-foodhub-4-3.jpg|Washtenaw Food Hub|4175 Whitmore Lake Rd., Ann Arbor, Michigan 48105|Wines|Michigan|4175 Whitmore Lake Rd|-83.752158|42.3328983|48105||https://www.facebook.com/washtenawfoodhub|||http://twitter.com/fudhub|http://washtenawfoodhub.com||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Baked goods; Canned or preserved fruits/vegetables; Herbs; Honey; ...||Aug 14th, 2014
MI|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Herbs;Juices/non-alcoholic ciders;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Wild harvested forest products;Wine/spirits/beer/hard cider;|Neal Valley|food hub|foodhub|1000||500046|default-foodhub-4-3.jpg|Allen Market Place|1629 E. Kalamazoo St., Lansing, Michigan 48912|Eastside|Michigan|1629 E Kalamazoo St|-84.526380|42.7302387|48912||https://www.facebook.com/AllenMarketPlace||||http://www.allenmarketplace.org||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Baked goods; Canned or preserved fruits/vegetables; Coffee/tea; Dairy ...||Aug 21st, 2014
MI|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Tofu/non-animal protein;Wild harvested forest products;|Dan Carmody|food hub|foodhub|1000||500143|default-foodhub-4-3.jpg|Eastern Market Corporation|2934 Russell Street, Detroit, Michigan 48207|Eastern Market|Michigan|2934 Russell St|-83.041969|42.3491815|48207||https://www.facebook.com/easternmarketdetroit/|||https://twitter.com/EasternMarket|https://www.easternmarket.com/||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Baked goods; Canned or preserved fruits/vegetables; Coffee/tea; Cut ...||Aug 28th, 2017
MI|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Dairy products;Eggs;Herbs;Honey;Maple products;|Natsha Lantz|food hub|foodhub|1000||500110|default-foodhub-4-3.jpg|Upper Peninsula Food Exchange|502 W. Washington St., Marquette, Michigan 49855|Marquette|Michigan|502 W Washington St|-87.402735|46.545034|49855||https://www.facebook.com/UPFoodExchange/||||http://upfoodexchange.com/||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Dairy products; Eggs; Herbs; Honey; Maple products; ||Aug 9th, 2016
MI|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Herbs;Mushrooms;|Randall Davis|food hub|foodhub|1000||500111|default-foodhub-4-3.jpg|KVCC FIC Food Hub|224 E Crosstown Parkway, Kalamazoo, Michigan 49001|Edison|Michigan|224 E Crosstown Pkwy|-85.579661|42.2808544|49001||||||https://www.kvcc.edu/healthyliving/||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Herbs; Mushrooms; ||Dec 14th, 2016
MI|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Tofu/non-animal protein;|Leland Michaels|food hub|foodhub|1000||500131|default-foodhub-4-3.jpg|Cherry Capital Foods|1610 Barlow Street, Suite 201, Traverse City, Michigan 49686|Traverse City|Michigan|1610 Barlow St|-85.606769|44.7396885|49686||https://www.facebook.com/cherrycapitalfoods|||https://twitter.com/CherryCapFoods|www.cherrycapitalfoods.com||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Canned or preserved fruits/vegetables; Coffee/tea; Dairy products; Dry ...||May 15th, 2017
MI|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Wild harvested forest products;1000 SKU's for sale on the website;|Paul Quinn|food hub|foodhub|1000||500132|default-foodhub-4-3.jpg|WM FarmLink|1111 Godfrey Ave SW S250, Grand Rapids , Michigan 49453|Grand Rapids|Michigan|1111 Godfrey Ave SW|-85.6853|42.9427105|49453||||||www.wmfarmlink.com||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Baked goods; Canned or preserved fruits/vegetables; Coffee/tea; Cut ...||May 18th, 2017
MI|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Tofu/non-animal protein;Minimally processed fruits and vegetables;|Randall Davis|food hub|foodhub|1000||500156|default-foodhub-4-3.jpg|ValleyHUB|224 E Crosstown Parkway, Kalamazoo, Michigan 49001|Edison|Michigan|224 E Crosstown Pkwy|-85.579661|42.2808544|49001||||||||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Baked goods; Canned or preserved fruits/vegetables; Coffee/tea; Cut ...||Nov 10th, 2017
MN|Open: June to November<br>Available Products: Fresh fruits;Fresh vegetables;Honey;|Melissa Mattson|food hub|foodhub|1000||500085|default-foodhub-4-3.jpg|Fresh Connect Food Hub|1001 East Mt Faith, Fergus Falls, Minnesota 56537|Fergus Falls|Minnesota|1001 E Mt Faith Ave|-96.059176|46.2881957|56537||||||http://www.lcsc.org/freshconnect||Open: June to November<br>Available Products: Fresh fruits; Fresh vegetables; Honey; ||Feb 20th, 2015
MN|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Baked goods;Cut flowers;Dry beans;Herbs;Honey;Red/other non-poultry meat and products;|Rhys Williams|food hub|foodhub|1000||500102|default-foodhub-4-3.jpg|The Good Acre|1790 Larpenteur Avenue West, Falcon Heights, Minnesota 55113|Falcon Heights|Minnesota|1790 Larpenteur Ave W|-93.174577|44.9913526|55113||https://www.facebook.com/The-Good-Acre-334428273414328/|||https://twitter.com/TheGoodAcreMN|https://thegoodacre.org/||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Baked goods; Cut flowers; Dry beans; Herbs; Honey; ...||Mar 29th, 2016
MN|Open: Year-round<br>Available Products: Fresh vegetables;Herbs;Mushrooms;|Rebecca Jackson|food hub|foodhub|1000||500127|default-foodhub-4-3.jpg|Shared Ground Farmers' Cooperative|804 Margret St, St. Paul, Minnesota 55106|Dayton's Bluff|Minnesota|804 Margaret St|-93.066706|44.9610393|55106||https://www.facebook.com/sharedgroundcoop/||||www.sharedgroundcoop.com||Open: Year-round<br>Available Products: Fresh vegetables; Herbs; Mushrooms; ||May 8th, 2017
MN|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Baked goods;Dry beans;Eggs;Herbs;Grains/flour;Honey;Maple products;Poultry/fowl meat and products;Red/other non-poultry meat and products;|Jessie Borkenhagen|food hub|foodhub|1000||500154|default-foodhub-4-3.jpg|Sprout MN|609 13th Ave SE, Door 8, Little Falls, Minnesota 56345|Little Falls|Minnesota||-94.369444|45.9805556|56345||||||http://sproutmn.com/foodhub/||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Baked goods; Dry beans; Eggs; Herbs; Grains/flour; Honey; ...||Oct 20th, 2017
MS|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Green household products;Honey;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;|Diane Claughton|food hub|foodhub|1000||500016|default-foodhub-4-3.jpg|Ocean Springs Fresh Market|1000 Washington Ave, Ocean Springs, Mississippi 39564|Ocean Springs|Mississippi|1000 Washington Ave|-88.827641|30.415143|39564||https://www.facebook.com/pages/Ocean-Springs-Fresh-Market/202505569793829?ref=ts&fref=ts||||http://www.oceanspringsfreshmarket.com/||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Baked goods; Canned or preserved fruits/vegetables; Coffee/tea; Cut ...||Apr 9th, 2015
MS|Open: Year-round<br>Available Products: Eggs;|Mike Hammond|food hub|foodhub|1000||500056|default-foodhub-4-3.jpg|The Brown Egg Company|10706 Cox Ferry Rd., Bentonia, Mississippi 39040|Bentonia|Mississippi|10706 Cox Ferry Rd|-90.477535|32.6127332|39040||||||||Open: Year-round<br>Available Products: Eggs; ||Aug 26th, 2014
MS|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Herbs;Honey;Maple products;Mushrooms;Nuts;|David Watkins|food hub|foodhub|1000||500149|default-foodhub-4-3.jpg|Up in Farms Food Hub|Merchants Bldg, Store #4, 352 E Woodrow Wilson Blvd, Jackson, Mississippi 39216|Fondren|Mississippi|352 E Woodrow Wilson Ave|-90.182590|32.3271613|39216||https://www.facebook.com/upinfarms/?ref=bookmarks||||https://upinfarms.com/||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Canned or preserved fruits/vegetables; Coffee/tea; Dairy products; Herbs; ...||Aug 29th, 2017
MS|Open: Year-round<br>Available Products: Fresh fruits;Fresh vegetables;Baked goods;Coffee/tea;Dairy products;Eggs;Herbs;Grains/flour;Honey;Mushrooms;|Peggy Linton|food hub|foodhub|1000||500073|default-foodhub-4-3.jpg|4Rivers Fresh Foods|315 Losher St.  Suite 100, Hernando, Mississippi 38632|Hernando|Mississippi|315 Losher St|-89.994898|34.8222958|38632||||||4RiversFoods.com||Open: Year-round<br>Available Products: Fresh fruits; Fresh vegetables; Baked goods; Coffee/tea; Dairy products; Eggs; Herbs; Grains/flour; ...||Oct 6th, 2014
